mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2884261,4,2,"17237 26 Ave, Surrey, BC, Canada",2467.0,8,7805.0,1284.0,1988,SingleFamily,15/05/2024,3168000.0
R2883396,1,1,"13623 81a Ave, Surrey, BC, Canada",553.0,1,1913.0,903.0,2021,Condo,15/05/2024,499900.0
R2884089,5,6,"19506 3a Ave, Surrey, BC, Canada",7325.0,10,2107.0,532.0,1986,SingleFamily,15/05/2024,3899900.0
R2884100,0,0,"15128 96 Ave, Surrey, BC, Canada",1953.0,2,5462.0,762.0,1982,SingleFamily,15/05/2024,1490000.0
R2883415,5,2,"14346 29a Ave, Surrey, BC, Canada",3184.0,6,7154.0,690.0,1990,SingleFamily,15/05/2024,2198000.0
R2884508,5,3,"9437 151St, Surrey, BC, Canada",3174.0,4,6802.0,582.0,1980,SingleFamily,15/05/2024,1850000.0
R2883834,5,3,"5747 128St, Surrey, BC, Canada",3004.0,8,7760.0,865.0,1972,SingleFamily,15/05/2024,2599000.0
R2883582,7,6,"16685 15 A Ave, Surrey, BC, Canada",4011.0,5,4721.0,473.0,2023,SingleFamily,14/05/2024,1899999.0
R2883461,2,2,"7151 121St, Surrey, BC, Canada",1022.0,1,1938.0,575.0,1991,Condo,14/05/2024,588555.0
R2883543,6,4,"9045 146St, Surrey, BC, Canada",2733.0,4,6052.0,548.0,1981,SingleFamily,14/05/2024,1499900.0
R2884130,4,2,"10426 Newark Pl, Surrey, BC, Canada",1880.0,6,4577.0,1169.0,1976,MultiFamily,14/05/2024,2199000.0
R2883594,3,1,"6726 133St, Surrey, BC, Canada",1646.0,0,4221.0,685.0,1979,SingleFamily,14/05/2024,1129000.0
R2884430,4,2,"10424 Newark Pl, Surrey, BC, Canada",1801.0,3,3508.0,1220.0,1977,MultiFamily,14/05/2024,2199000.0
R2881955,4,3,"12470 57a Ave, Surrey, BC, Canada",4770.0,11,7405.0,582.0,1989,SingleFamily,14/05/2024,2780000.0
R2884166,8,6,"6024 180a St, Surrey, BC, Canada",3082.0,0,5359.0,561.0,1986,SingleFamily,14/05/2024,1729999.0
R2880574,2,2,"12739 72 Ave, Surrey, BC, Canada",930.0,2,2023.0,591.0,1996,Condo,14/05/2024,549900.0
R2884208,9,7,"16945 60 Ave, Surrey, BC, Canada",5825.0,6,7869.0,446.0,2016,SingleFamily,13/05/2024,2599999.0
R2882746,4,2,"16250 77 Ave, Surrey, BC, Canada",2472.0,8,6217.0,861.0,1990,SingleFamily,13/05/2024,2129000.0
R2882920,7,6,"13906 21a Ave, Surrey, BC, Canada",7298.0,6,9452.0,478.0,1997,SingleFamily,14/05/2024,3490000.0
R2882908,8,6,"15078 67 Ave, Surrey, BC, Canada",4017.0,8,7846.0,534.0,2004,SingleFamily,13/05/2024,2149000.0
R2883322,5,3,"14312 29a Ave, Surrey, BC, Canada",4642.0,6,7213.0,581.0,1990,SingleFamily,14/05/2024,2699000.0
R2883185,2,2,"15137 33 Ave, Surrey, BC, Canada",841.0,1,2391.0,735.0,2018,Condo,14/05/2024,618800.0
R2882541,4,3,"6138 128St, Surrey, BC, Canada",1529.0,2,2938.0,653.0,2023,Townhouse,13/05/2024,999000.0
R2882557,4,2,"10620 142St, Surrey, BC, Canada",1751.0,0,5040.0,913.0,1968,MultiFamily,13/05/2024,1599900.0
R2882154,2,1,"12775 15a Ave, Surrey, BC, Canada",672.0,0,4810.0,1933.0,1955,SingleFamily,13/05/2024,1299000.0
R2882641,3,2,"13628 81a Ave, Surrey, BC, Canada",854.0,1,2379.0,761.0,2020,Condo,13/05/2024,650000.0
R2882871,1,1,"10899 University Dr, Surrey, BC, Canada",546.0,0,1600.0,796.0,1995,Condo,13/05/2024,435000.0
R2882873,3,2,"6127 184St, Surrey, BC, Canada",2241.0,6,4423.0,691.0,1939,SingleFamily,13/05/2024,1549000.0
R2882958,4,3,"15995 36a Ave, Surrey, BC, Canada",5378.0,8,7912.0,538.0,2002,SingleFamily,13/05/2024,2898000.0
R2882241,1,1,"15795 Croydon Dr, Surrey, BC, Canada",722.0,1,1962.0,732.0,2009,Condo,12/05/2024,529000.0
R2882382,7,6,"17215 64 Ave, Surrey, BC, Canada",3629.0,6,5718.0,426.0,2006,SingleFamily,12/05/2024,1549000.0
R2881990,3,3,"9378 152St, Surrey, BC, Canada",1996.0,4,4058.0,1252.0,1991,SingleFamily,12/05/2024,2500000.0
R2881889,3,3,"15856 107 Ave, Surrey, BC, Canada",2562.0,4,5301.0,623.0,1992,SingleFamily,12/05/2024,1598000.0
R2882859,6,4,"9350 152St, Surrey, BC, Canada",2214.0,0,5448.0,1129.0,1989,SingleFamily,12/05/2024,2500000.0
R2882438,7,5,"8163 146St, Surrey, BC, Canada",3554.0,6,6137.0,471.0,2001,SingleFamily,12/05/2024,1675000.0
R2883287,3,2,"2345 172St, Surrey, BC, Canada",1710.0,9,9755.0,1865.0,1971,SingleFamily,12/05/2024,3190000.0
R2881916,5,5,"7051 194a St, Surrey, BC, Canada",2841.0,3,6247.0,598.0,2021,SingleFamily,12/05/2024,1699000.0
R2881085,7,3,"11397 Royal Cres, Surrey, BC, Canada",4167.0,6,6189.0,455.0,1997,SingleFamily,12/05/2024,1899000.0
R2881838,12,9,"14103 110 Ave, Surrey, BC, Canada",7190.0,6,9743.0,389.0,2013,SingleFamily,12/05/2024,2799888.0
R2882370,1,1,"13728 108 Ave, Surrey, BC, Canada",434.0,1,1562.0,852.0,2012,Condo,12/05/2024,369900.0
R2884352,3,2,"18833 70 Ave, Surrey, BC, Canada",1477.0,2,2790.0,693.0,2022,Townhouse,12/05/2024,1025000.0
R2881777,4,3,"2738 158St, Surrey, BC, Canada",1979.0,2,3399.0,575.0,2010,Townhouse,09/05/2024,1139000.0
R2880912,8,4,"13697 Grosvenor Rd, Surrey, BC, Canada",2638.0,2,5893.0,833.0,1940,SingleFamily,09/05/2024,2200000.0
R2881685,3,2,"16169 13 Ave, Surrey, BC, Canada",3115.0,6,5155.0,625.0,1982,SingleFamily,09/05/2024,1949000.0
R2881566,3,2,"8140 166St, Surrey, BC, Canada",1593.0,2,3449.0,627.0,2020,Townhouse,09/05/2024,999999.0
R2881246,9,4,"15561 91a Ave, Surrey, BC, Canada",3725.0,2,6275.0,482.0,1990,SingleFamily,09/05/2024,1799000.0
R2881608,1,1,"13696 100 Ave, Surrey, BC, Canada",544.0,1,1961.0,990.0,2017,Condo,09/05/2024,539000.0
R2873830,4,2,"14834 88a Ave, Surrey, BC, Canada",1917.0,6,4943.0,717.0,1981,SingleFamily,08/05/2024,1375000.0
R2881740,1,1,"18818 68 Ave, Surrey, BC, Canada",528.0,1,1732.0,946.0,2010,Condo,08/05/2024,499999.0
R2880943,8,4,"6125 175a St, Surrey, BC, Canada",2184.0,4,4798.0,772.0,1977,SingleFamily,08/05/2024,1688000.0
R2881684,5,3,"16678 16 Ave, Surrey, BC, Canada",2516.0,2,3581.0,571.0,2023,MultiFamily,08/05/2024,1438888.0
R2881887,3,2,"9989 Barnston Dr E, Surrey, BC, Canada",1422.0,2,3126.0,562.0,2013,Townhouse,08/05/2024,799900.0
R2881739,5,2,"2451 149a St, Surrey, BC, Canada",2433.0,4,5922.0,764.0,1991,SingleFamily,08/05/2024,1860000.0
R2881070,1,1,"13398 104 Ave, Surrey, BC, Canada",576.0,1,1964.0,867.0,2016,Condo,08/05/2024,499900.0
R2880517,1,1,"13688 100 Ave, Surrey, BC, Canada",577.0,1,1859.0,823.0,2011,Condo,07/05/2024,475000.0
R2881562,4,3,"3616 155St, Surrey, BC, Canada",3777.0,4,5861.0,502.0,2000,SingleFamily,07/05/2024,1899000.0
R2880739,7,6,"14648 68 Ave, Surrey, BC, Canada",3678.0,6,6344.0,458.0,2004,SingleFamily,07/05/2024,1688000.0
R2880473,3,2,"13322 82b Ave, Surrey, BC, Canada",1400.0,6,5064.0,999.0,1988,SingleFamily,07/05/2024,1399800.0
R2881752,5,3,"17278 62a Ave, Surrey, BC, Canada",2251.0,7,4935.0,666.0,1986,SingleFamily,07/05/2024,1499900.0
R2880476,3,2,"6110 138St, Surrey, BC, Canada",1608.0,2,3195.0,528.0,2006,Townhouse,07/05/2024,849900.0
R2879011,2,1,"1740 Southmere Cres, Surrey, BC, Canada",915.0,1,1678.0,534.0,1980,Condo,06/05/2024,489000.0
R2877763,2,2,"13495 Central Ave, Surrey, BC, Canada",1043.0,0,2734.0,671.0,2018,Condo,06/05/2024,699900.0
R2880616,3,1,"13738 67 Ave, Surrey, BC, Canada",1126.0,0,2563.0,599.0,1979,Townhouse,06/05/2024,675000.0
R2880155,3,2,"12738 66 Ave, Surrey, BC, Canada",1398.0,2,2638.0,571.0,2003,Townhouse,06/05/2024,799000.0
R2880450,2,1,"14855 100 Ave, Surrey, BC, Canada",1150.0,2,2486.0,580.0,2004,Townhouse,06/05/2024,668000.0
R2880124,2,2,"14225 103a Ave, Surrey, BC, Canada",782.0,2,273.0,826.0,2023,Condo,06/05/2024,646000.0
R2879017,6,4,"18079 70a Ave, Surrey, BC, Canada",3347.0,4,5224.0,522.0,2007,SingleFamily,06/05/2024,1750000.0
R2877274,5,3,"16150 113 A Ave, Surrey, BC, Canada",4196.0,3,6801.0,686.0,1996,SingleFamily,05/05/2024,2880000.0
R2879293,6,4,"8879 141b St, Surrey, BC, Canada",3335.0,6,7096.0,539.0,1989,SingleFamily,05/05/2024,1799999.0
R2879501,5,3,"16201 Morgan Creek Cres, Surrey, BC, Canada",5057.0,7,8089.0,571.0,1995,SingleFamily,05/05/2024,2888000.0
R2880461,2,1,"12120 Sullivan St, Surrey, BC, Canada",1209.0,2,5371.0,1488.0,1950,SingleFamily,05/05/2024,1799000.0
R2879226,3,2,"1794 176St, Surrey, BC, Canada",2497.0,0,8409.0,2002.0,1947,SingleFamily,05/05/2024,5000000.0
R2879455,5,3,"9965 117St, Surrey, BC, Canada",3300.0,6,4548.0,434.0,1981,SingleFamily,05/05/2024,1435000.0
R2879345,5,4,"17377 28a Ave, Surrey, BC, Canada",4463.0,6,10132.0,894.0,1983,SingleFamily,05/05/2024,3990000.0
R2878574,3,2,"16280 108 A Ave, Surrey, BC, Canada",1795.0,6,5147.0,890.0,1989,SingleFamily,05/05/2024,1599000.0
R2879082,5,3,"9860 160St, Surrey, BC, Canada",3175.0,8,7880.0,992.0,1979,SingleFamily,05/05/2024,3150000.0
R2877821,4,2,"6299 144St, Surrey, BC, Canada",1930.0,3,3286.0,492.0,2009,Townhouse,05/05/2024,949800.0
R2878980,2,2,"13958 108 Ave, Surrey, BC, Canada",760.0,1,1946.0,762.0,2008,Townhouse,05/05/2024,579800.0
R2879094,3,2,"15910 100a Ave, Surrey, BC, Canada",2310.0,5,4860.0,649.0,1981,SingleFamily,05/05/2024,1499898.0
R2880388,4,2,"6671 121St, Surrey, BC, Canada",1635.0,2,3203.0,519.0,2009,Townhouse,05/05/2024,849000.0
R2878176,4,2,"10630 138St, Surrey, BC, Canada",1700.0,4,6473.0,1073.0,1948,SingleFamily,02/05/2024,1825000.0
R2878928,4,3,"16118 40 Ave, Surrey, BC, Canada",4000.0,6,17187.0,1374.0,1995,SingleFamily,02/05/2024,5499000.0
R2878615,2,2,"6490 194St, Surrey, BC, Canada",1140.0,2,2500.0,657.0,2019,Condo,02/05/2024,749900.0
R2878546,6,5,"12973 66 Ave, Surrey, BC, Canada",2994.0,4,5692.0,500.0,1980,SingleFamily,02/05/2024,1499000.0
R2879941,6,6,"8485 120a St, Surrey, BC, Canada",4082.0,4,4993.0,526.0,2023,SingleFamily,04/05/2024,2149999.0
R2878524,9,6,"13166 73 Ave, Surrey, BC, Canada",4030.0,8,6391.0,446.0,1990,SingleFamily,01/05/2024,1799000.0
R2878184,4,3,"2676 133St, Surrey, BC, Canada",4393.0,10,10013.0,864.0,1987,SingleFamily,01/05/2024,3798000.0
R2878379,3,3,"614 194St, Surrey, BC, Canada",3797.0,12,9833.0,1777.0,1984,SingleFamily,01/05/2024,6750000.0
R2878267,7,7,"2555 141St, Surrey, BC, Canada",8355.0,12,10062.0,668.0,2023,SingleFamily,01/05/2024,5588000.0
R2878243,5,3,"6250 134St, Surrey, BC, Canada",2202.0,0,4615.0,612.0,1986,SingleFamily,30/04/2024,1349000.0
R2877092,4,2,"2845 156St, Surrey, BC, Canada",1621.0,2,3162.0,555.0,2012,Townhouse,30/04/2024,899900.0
R2877466,5,5,"12676 25 Ave, Surrey, BC, Canada",4456.0,8,6760.0,650.0,2024,SingleFamily,30/04/2024,2899000.0
R2877910,1,1,"13318 104 Ave, Surrey, BC, Canada",474.0,1,1964.0,968.0,2021,Condo,30/04/2024,459000.0
R2876516,5,4,"6105 145a St, Surrey, BC, Canada",3627.0,4,6026.0,510.0,2023,SingleFamily,29/04/2024,1849800.0
R2876980,2,1,"15022 92 Ave, Surrey, BC, Canada",800.0,3,6444.0,4187.0,1954,SingleFamily,29/04/2024,3349900.0
R2876738,2,2,"14309 19a Ave, Surrey, BC, Canada",1200.0,2,5001.0,1265.0,1986,SingleFamily,29/04/2024,1519000.0
R2877666,2,2,"13696 100 Ave, Surrey, BC, Canada",857.0,1,2725.0,908.0,2017,Condo,29/04/2024,779000.0
R2878873,4,3,"13886 78 Ave, Surrey, BC, Canada",2404.0,5,5014.0,644.0,1974,SingleFamily,29/04/2024,1549000.0
R2876983,3,2,"15032 92 Ave, Surrey, BC, Canada",1804.0,6,6504.0,1856.0,1957,SingleFamily,29/04/2024,3349900.0
R2876492,1,1,"13615 Fraser Highway, Surrey, BC, Canada",501.0,1,1866.0,997.0,2021,Condo,28/04/2024,499900.0
R2878565,2,2,"18777 68a Ave, Surrey, BC, Canada",1205.0,2,2944.0,634.0,2009,Townhouse,28/04/2024,764900.0
R2877228,3,2,"15151 Edmund Dr, Surrey, BC, Canada",1527.0,2,3074.0,621.0,2021,Townhouse,28/04/2024,949000.0
R2876438,3,2,"6299 144St, Surrey, BC, Canada",1541.0,2,3048.0,550.0,2009,Townhouse,28/04/2024,849000.0
R2878121,2,2,"7161 121St, Surrey, BC, Canada",1002.0,2,1917.0,587.0,1992,Condo,28/04/2024,589000.0
R2877594,3,2,"3009 156St, Surrey, BC, Canada",1475.0,2,3167.0,610.0,2010,Townhouse,28/04/2024,899888.0
R2877064,0,1,"13350 Central Ave, Surrey, BC, Canada",337.0,0,1593.0,1154.0,2023,Condo,28/04/2024,389000.0
R2877381,4,2,"6483 King George Blvd, Surrey, BC, Canada",1792.0,4,4694.0,1394.0,1986,SingleFamily,28/04/2024,2499000.0
R2875181,4,3,"16930 58a Ave, Surrey, BC, Canada",3388.0,6,5343.0,529.0,1994,SingleFamily,25/04/2024,1795000.0
R2875654,1,1,"15918 26 Ave, Surrey, BC, Canada",650.0,1,1877.0,838.0,2009,Condo,25/04/2024,545000.0
R2875743,6,4,"5865 179St, Surrey, BC, Canada",2305.0,4,5602.0,663.0,1973,SingleFamily,24/04/2024,1529000.0
R2875184,2,2,"10088 148St, Surrey, BC, Canada",979.0,1,2232.0,592.0,2007,Condo,24/04/2024,579900.0
R2875890,8,6,"17246 59 Ave, Surrey, BC, Canada",4442.0,0,5632.0,528.0,2023,SingleFamily,24/04/2024,2349000.0
R2875308,4,2,"12686 56 Ave, Surrey, BC, Canada",1635.0,0,6528.0,1422.0,1940,SingleFamily,24/04/2024,2325000.0
R2875565,0,0,"16051 16 Ave, Surrey, BC, Canada",2100.0,8,5519.0,2327.0,1999,SingleFamily,24/04/2024,4888000.0
R2874195,5,3,"8095 138St, Surrey, BC, Canada",2162.0,6,4215.0,670.0,1983,SingleFamily,24/04/2024,1449999.0
R2875044,2,2,"16388 64 Ave, Surrey, BC, Canada",1073.0,2,2573.0,790.0,2015,Condo,23/04/2024,848500.0
R2875635,2,1,"13685 102 Ave, Surrey, BC, Canada",678.0,1,2398.0,1030.0,2022,Condo,23/04/2024,698999.0
R2876173,9,8,"6143 152a St, Surrey, BC, Canada",6642.0,0,9195.0,526.0,2021,SingleFamily,23/04/2024,3499000.0
R2874637,2,2,"2855 152St, Surrey, BC, Canada",970.0,1,2129.0,608.0,1994,Condo,23/04/2024,589900.0
R2875609,2,1,"16233 83 Ave, Surrey, BC, Canada",1140.0,2,2927.0,701.0,2006,Townhouse,23/04/2024,799900.0
R2875771,4,2,"15235 Sitka Dr, Surrey, BC, Canada",1576.0,2,2861.0,634.0,2022,Townhouse,23/04/2024,999999.0
R2874260,5,3,"16726 16 Ave, Surrey, BC, Canada",2516.0,2,3627.0,571.0,2023,MultiFamily,23/04/2024,1438888.0
R2874874,7,6,"2908 165b St, Surrey, BC, Canada",5678.0,6,9771.0,528.0,2020,SingleFamily,22/04/2024,2999000.0
R2875816,5,3,"8555 145St, Surrey, BC, Canada",2586.0,9,4875.0,564.0,1979,SingleFamily,22/04/2024,1458888.0
R2873903,9,6,"17371 64 Ave, Surrey, BC, Canada",3829.0,6,6087.0,539.0,2010,SingleFamily,22/04/2024,2064000.0
R2874499,3,2,"19097 64 Ave, Surrey, BC, Canada",1465.0,2,3046.0,593.0,2015,Townhouse,22/04/2024,869900.0
R2874002,2,1,"13696 100 Ave, Surrey, BC, Canada",649.0,1,2232.0,876.0,2017,Condo,22/04/2024,569000.0
R2873976,5,4,"1983 148a St, Surrey, BC, Canada",2254.0,4,5144.0,798.0,1981,SingleFamily,22/04/2024,1799000.0
R2873812,3,1,"13644 67 Ave, Surrey, BC, Canada",1145.0,0,2563.0,620.0,1980,Townhouse,22/04/2024,710000.0
R2873538,2,2,"15265 17a Ave, Surrey, BC, Canada",826.0,2,2007.0,700.0,2004,Condo,21/04/2024,579000.0
R2873455,7,4,"2255 135a St, Surrey, BC, Canada",5541.0,10,10694.0,647.0,2006,SingleFamily,21/04/2024,3588000.0
R2874329,3,2,"14433 60 Ave, Surrey, BC, Canada",1249.0,2,2721.0,676.0,2014,Townhouse,21/04/2024,845000.0
R2873314,3,2,"16685 25 Ave, Surrey, BC, Canada",1335.0,2,2768.0,702.0,2020,Townhouse,21/04/2024,938000.0
R2874445,4,2,"15235 Sitka Dr, Surrey, BC, Canada",1457.0,2,2847.0,717.0,2022,Townhouse,21/04/2024,1046000.0
R2872612,3,2,"5858 132St, Surrey, BC, Canada",1523.0,2,2721.0,623.0,2022,Townhouse,21/04/2024,950000.0
R2873405,2,2,"15168 19 Ave, Surrey, BC, Canada",919.0,2,2306.0,759.0,2008,Condo,21/04/2024,698000.0
R2873337,5,3,"18138 59a Ave, Surrey, BC, Canada",2136.0,4,4259.0,683.0,1974,SingleFamily,19/04/2024,1459000.0
R2873063,4,2,"7955 122St, Surrey, BC, Canada",2196.0,2,3085.0,408.0,1992,Townhouse,18/04/2024,898000.0
R2872840,5,2,"10267 125St, Surrey, BC, Canada",2360.0,5,5062.0,656.0,1956,SingleFamily,18/04/2024,1550000.0
R2872904,4,4,"7910 126a St, Surrey, BC, Canada",1729.0,6,5117.0,867.0,1981,SingleFamily,18/04/2024,1499879.0
R2873567,2,2,"1725 Martin Dr, Surrey, BC, Canada",1148.0,2,2661.0,686.0,1993,Condo,18/04/2024,788000.0
R2872456,3,2,"16223 23a Ave, Surrey, BC, Canada",1536.0,2,2820.0,618.0,2012,Townhouse,18/04/2024,950000.0
R2873742,4,2,"13022 106a Ave, Surrey, BC, Canada",1900.0,0,5271.0,815.0,1960,MultiFamily,19/04/2024,1549999.0
R2872254,2,2,"6815 188St, Surrey, BC, Canada",793.0,1,2165.0,756.0,2008,Condo,16/04/2024,599900.0
R2872480,2,2,"16275 15 Ave, Surrey, BC, Canada",1766.0,2,2947.0,452.0,1991,Townhouse,16/04/2024,799000.0
R2869818,1,1,"6688 120St, Surrey, BC, Canada",639.0,1,1891.0,743.0,2011,Condo,16/04/2024,475000.0
R2871449,3,2,"14971 76a Ave, Surrey, BC, Canada",2073.0,6,6302.0,1808.0,1978,SingleFamily,16/04/2024,3750000.0
R2871761,1,1,"12083 92a Ave, Surrey, BC, Canada",688.0,0,1735.0,617.0,2004,Condo,16/04/2024,425000.0
R2869759,3,1,"8767 162St, Surrey, BC, Canada",1216.0,2,2431.0,657.0,2010,Townhouse,16/04/2024,799900.0
R2872002,8,6,"12785 59a Ave, Surrey, BC, Canada",4067.0,4,7036.0,489.0,2020,SingleFamily,16/04/2024,1989000.0
R2871975,1,1,"9689 140St, Surrey, BC, Canada",566.0,1,1905.0,810.0,2020,Condo,16/04/2024,459000.0
R2870369,3,2,"19299 64 Ave, Surrey, BC, Canada",1327.0,2,2792.0,632.0,2018,Townhouse,15/04/2024,839000.0
R2872450,2,1,"7447 140St, Surrey, BC, Canada",1040.0,1,2000.0,649.0,1977,Townhouse,15/04/2024,675000.0
R2872133,7,4,"7015 142St, Surrey, BC, Canada",3728.0,8,6815.0,489.0,1990,SingleFamily,15/04/2024,1824888.0
R2871443,8,8,"15648 110 Ave, Surrey, BC, Canada",4849.0,6,6154.0,515.0,2023,SingleFamily,15/04/2024,2499900.0
R2871291,2,2,"13398 104 Ave, Surrey, BC, Canada",747.0,1,2267.0,829.0,2017,Condo,15/04/2024,619900.0
R2870629,4,2,"2312 152a St, Surrey, BC, Canada",1923.0,4,5175.0,884.0,1975,SingleFamily,15/04/2024,1699999.0
R2872531,3,2,"2845 156St, Surrey, BC, Canada",1589.0,2,3228.0,620.0,2014,Townhouse,15/04/2024,985900.0
R2871152,3,3,"7474 138St, Surrey, BC, Canada",1544.0,1,2499.0,518.0,1976,Townhouse,15/04/2024,799900.0
R2873782,5,4,"13029 13 Ave, Surrey, BC, Canada",3469.0,9,9409.0,949.0,1992,SingleFamily,14/04/2024,3295000.0
R2871007,8,6,"16231 80 Ave, Surrey, BC, Canada",5327.0,2,8362.0,487.0,2020,SingleFamily,14/04/2024,2599000.0
R2866742,4,3,"16726 18 Ave, Surrey, BC, Canada",3513.0,4,6123.0,597.0,2017,SingleFamily,14/04/2024,2098800.0
R2870488,2,2,"13911 70 Ave, Surrey, BC, Canada",1308.0,1,1500.0,516.0,1991,Condo,14/04/2024,675000.0
R2870485,4,3,"5633 192St, Surrey, BC, Canada",2084.0,6,4444.0,623.0,1988,SingleFamily,14/04/2024,1299000.0
R2872923,1,1,"13696 100 Ave, Surrey, BC, Canada",448.0,1,1865.0,1004.0,2017,Condo,14/04/2024,450000.0
R2869602,4,2,"17027 40 Ave, Surrey, BC, Canada",1816.0,0,6525.0,2312.0,1960,SingleFamily,14/04/2024,4200000.0
R2870243,4,3,"16561 17a Ave, Surrey, BC, Canada",1717.0,2,3093.0,626.0,2022,Townhouse,11/04/2024,1076000.0
R2870746,2,2,"13308 Central Ave, Surrey, BC, Canada",816.0,1,2368.0,878.0,2018,Condo,11/04/2024,717000.0
R2868921,1,1,"10928 132St, Surrey, BC, Canada",410.0,0,1192.0,775.0,2021,Condo,11/04/2024,318000.0
R2870884,1,1,"2425 166St, Surrey, BC, Canada",628.0,1,2024.0,937.0,2024,Condo,11/04/2024,589000.0
R2870110,2,2,"14909 32 Ave, Surrey, BC, Canada",1445.0,2,3446.0,725.0,1996,Townhouse,11/04/2024,1048900.0
R2870000,2,1,"12720 114b Ave, Surrey, BC, Canada",790.0,4,3557.0,1772.0,1945,SingleFamily,11/04/2024,1400000.0
R2868649,5,2,"15070 68a Ave, Surrey, BC, Canada",2609.0,4,6004.0,658.0,2002,SingleFamily,09/04/2024,1719000.0
R2869271,2,1,"13383 108 Ave, Surrey, BC, Canada",838.0,1,1873.0,596.0,1994,Condo,09/04/2024,499900.0
R2869461,3,2,"9947 133a St, Surrey, BC, Canada",1286.0,1,3759.0,777.0,1978,MultiFamily,09/04/2024,999990.0
R2868998,4,1,"13181 24 Ave, Surrey, BC, Canada",2433.0,8,5640.0,750.0,1962,SingleFamily,09/04/2024,1825000.0
R2870147,4,3,"6682 129St, Surrey, BC, Canada",2171.0,4,4372.0,552.0,1987,SingleFamily,09/04/2024,1199000.0
R2869843,3,3,"12775 63 Ave, Surrey, BC, Canada",2315.0,2,3479.0,429.0,2013,Townhouse,09/04/2024,995000.0
R2868058,4,2,"7955 122St, Surrey, BC, Canada",2180.0,2,3076.0,412.0,1991,Townhouse,09/04/2024,899000.0
R2868406,2,2,"17765 92 Ave, Surrey, BC, Canada",1456.0,6,10399.0,4043.0,1973,SingleFamily,08/04/2024,5888000.0
R2868455,2,2,"15850 26 Ave, Surrey, BC, Canada",829.0,1,2249.0,769.0,2010,Condo,08/04/2024,638000.0
R2867247,4,3,"278 174a St, Surrey, BC, Canada",4142.0,6,6283.0,528.0,2013,SingleFamily,08/04/2024,2188000.0
R2868214,3,2,"6350 142St, Surrey, BC, Canada",1769.0,2,2977.0,548.0,2015,Townhouse,08/04/2024,969900.0
R2865724,1,1,"14960 102a Ave, Surrey, BC, Canada",667.0,1,1892.0,772.0,2009,Condo,08/04/2024,515000.0
R2867700,6,2,"12370 95 Ave, Surrey, BC, Canada",1770.0,0,5626.0,875.0,1969,SingleFamily,08/04/2024,1549800.0
R2867121,5,4,"2411 125St, Surrey, BC, Canada",4300.0,6,6495.0,627.0,2002,SingleFamily,08/04/2024,2699000.0
R2867858,4,3,"16107 108a Ave, Surrey, BC, Canada",2653.0,6,4995.0,640.0,1991,SingleFamily,07/04/2024,1699000.0
R2867610,2,2,"13655 Fraser Highway, Surrey, BC, Canada",809.0,1,2547.0,865.0,2021,Condo,07/04/2024,699900.0
R2867315,3,2,"3723 Nico Wynd Dr, Surrey, BC, Canada",2310.0,4,4764.0,562.0,1986,Townhouse,07/04/2024,1299000.0
R2867654,3,2,"14631 17a Ave, Surrey, BC, Canada",1668.0,6,5980.0,994.0,1986,SingleFamily,07/04/2024,1659000.0
R2868200,5,2,"14704 106 Ave, Surrey, BC, Canada",2057.0,8,5056.0,1266.0,1973,SingleFamily,07/04/2024,2605000.0
R2868201,3,2,"14710 106 Ave, Surrey, BC, Canada",1781.0,6,5660.0,1937.0,1990,SingleFamily,07/04/2024,3450988.0
R2867445,4,2,"18297 63 Ave, Surrey, BC, Canada",1700.0,8,4267.0,970.0,1997,SingleFamily,07/04/2024,1649000.0
R2868186,2,2,"13303 Central Ave, Surrey, BC, Canada",773.0,1,2248.0,812.0,2015,Condo,07/04/2024,628000.0
R2868849,2,2,"19228 64 Ave, Surrey, BC, Canada",1017.0,2,2324.0,634.0,2016,Condo,07/04/2024,645000.0
R2863001,6,3,"16787 16 Ave, Surrey, BC, Canada",2864.0,6,6388.0,593.0,2021,SingleFamily,07/04/2024,1699999.0
R2866962,9,8,"15441 85a Ave, Surrey, BC, Canada",6100.0,8,8831.0,453.0,2019,SingleFamily,07/04/2024,2769000.0
R2867998,6,4,"8504 121St, Surrey, BC, Canada",2117.0,6,5776.0,708.0,1987,SingleFamily,07/04/2024,1500000.0
R2868548,5,4,"1922 136St, Surrey, BC, Canada",2755.0,8,7526.0,866.0,1991,SingleFamily,07/04/2024,2386000.0
R2868094,9,6,"8362 170a St, Surrey, BC, Canada",4650.0,8,9098.0,580.0,2002,SingleFamily,07/04/2024,2699000.0
R2865663,5,1,"5876 184St, Surrey, BC, Canada",2080.0,6,4859.0,685.0,1980,SingleFamily,03/04/2024,1425000.0
R2866061,4,3,"6725 134a St, Surrey, BC, Canada",1959.0,6,5002.0,744.0,1985,SingleFamily,03/04/2024,1459000.0
R2867142,3,2,"13438 Central Ave, Surrey, BC, Canada",974.0,1,2812.0,737.0,2019,Townhouse,03/04/2024,718800.0
R2866545,8,7,"6149 164 A St, Surrey, BC, Canada",5195.0,4,3931.0,554.0,2024,SingleFamily,03/04/2024,2880000.0
R2865083,3,2,"14952 58 Ave, Surrey, BC, Canada",1482.0,2,2663.0,559.0,2001,Townhouse,03/04/2024,829900.0
