mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2890477,3,2,"3349 Dunbar St, Vancouver, BC, Canada",1271.0,1,3940.0,974.0,1995.0,Townhouse,02/06/2024,1239000.0
R2890134,1,2,"27 Alexander St, Vancouver, BC, Canada",1109.0,1,2931.0,990.0,1997.0,Condo,02/06/2024,1099000.0
R2889491,5,4,"1416 Acadia Rd, Vancouver, BC, Canada",6263.0,3,23937.0,1676.0,1935.0,SingleFamily,02/06/2024,10500000.0
R2889779,5,2,"3130 Ivanhoe St, Vancouver, BC, Canada",2200.0,3,6861.0,954.0,1932.0,SingleFamily,02/06/2024,2099000.0
R2890207,7,5,"2898 W 31 Ave, Vancouver, BC, Canada",3750.0,3,13751.0,1093.0,2004.0,SingleFamily,02/06/2024,4099900.0
R2889658,4,5,"1133 Cypress St, Vancouver, BC, Canada",4857.0,6,34641.0,1234.0,1992.0,SingleFamily,02/06/2024,5995000.0
R2890442,0,1,"1331 Alberni St, Vancouver, BC, Canada",396.0,1,1338.0,1262.0,1991.0,Condo,02/06/2024,499998.0
R2891280,6,9,"6330 Macdonald St, Vancouver, BC, Canada",9070.0,3,58292.0,2964.0,2016.0,SingleFamily,02/06/2024,26888000.0
R2890302,1,1,"1995 Beach Ave, Vancouver, BC, Canada",646.0,1,2069.0,1315.0,1976.0,Condo,02/06/2024,849900.0
R2890605,6,4,"2995 17Th Ave E, Vancouver, BC, Canada",2142.0,1,7410.0,1027.0,2024.0,MultiFamily,02/06/2024,2200000.0
R2890299,1,1,"33 Smithe St, Vancouver, BC, Canada",563.0,1,950.0,1170.0,2008.0,Condo,02/06/2024,658900.0
R2890161,1,1,"8188 Fraser St, Vancouver, BC, Canada",573.0,1,1643.0,1045.0,2021.0,Condo,02/06/2024,599000.0
R2891057,3,1,"1508 W 66th Ave, Vancouver, BC, Canada",906.0,1,5231.0,1433.0,1988.0,SingleFamily,02/06/2024,1299000.0
R2889962,6,2,"922 Park Dr, Vancouver, BC, Canada",2194.0,1,8214.0,1088.0,1931.0,SingleFamily,02/06/2024,2389000.0
R2889859,4,4,"1139 W Cordova St, Vancouver, BC, Canada",3788.0,3,33736.0,1845.0,2008.0,Townhouse,02/06/2024,6990000.0
R2889201,7,5,"5407 Commercial St, Vancouver, BC, Canada",3491.0,1,5346.0,1027.0,2024.0,SingleFamily,30/05/2024,3588000.0
R2890200,1,1,"4315 Fraser St, Vancouver, BC, Canada",645.0,0,1363.0,813.0,1989.0,Condo,30/05/2024,525000.0
R2889147,2,2,"209 E 7th Ave, Vancouver, BC, Canada",925.0,1,2986.0,1318.0,2018.0,Condo,30/05/2024,1220000.0
R2889286,5,2,"2616 Franklin St, Vancouver, BC, Canada",2050.0,4,6345.0,828.0,1940.0,SingleFamily,30/05/2024,1699000.0
R2889331,5,3,"2067 44Th Ave E, Vancouver, BC, Canada",1500.0,2,6619.0,1132.0,2024.0,MultiFamily,30/05/2024,1698000.0
R2889839,2,2,"5657 Hampton Pl, Vancouver, BC, Canada",1119.0,2,1514.0,1071.0,1998.0,Condo,30/05/2024,1199000.0
R2889191,6,5,"6479 Larch St, Vancouver, BC, Canada",4182.0,4,15429.0,1095.0,2009.0,SingleFamily,30/05/2024,4580000.0
R2889223,2,2,"1500 Alberni St, Vancouver, BC, Canada",1347.0,1,3334.0,889.0,1991.0,Condo,30/05/2024,1198000.0
R2888987,2,1,"1771 Nelson St, Vancouver, BC, Canada",965.0,1,2191.0,880.0,1990.0,Condo,29/05/2024,849900.0
R2889126,5,3,"1210 E 63rd Ave, Vancouver, BC, Canada",2700.0,3,6619.0,684.0,1976.0,SingleFamily,29/05/2024,1849000.0
R2888849,2,2,"1033 Marinaside Cres, Vancouver, BC, Canada",2093.0,2,11741.0,2044.0,2002.0,Condo,29/05/2024,4280000.0
R2888988,5,6,"4007 W 19th Ave, Vancouver, BC, Canada",2967.0,2,8788.0,1546.0,2024.0,SingleFamily,29/05/2024,4588000.0
R2888868,5,2,"3057 Rupert St, Vancouver, BC, Canada",1261.0,1,5940.0,2141.0,1965.0,SingleFamily,29/05/2024,2700000.0
R2888338,5,2,"1943 12Th Ave E, Vancouver, BC, Canada",1212.0,2,4991.0,1227.0,2006.0,MultiFamily,29/05/2024,1488000.0
R2890165,2,2,"788 W 8th Ave, Vancouver, BC, Canada",1178.0,2,3501.0,2088.0,1991.0,Condo,29/05/2024,2460000.0
R2888967,1,1,"131 Regiment Sq, Vancouver, BC, Canada",510.0,0,1552.0,1056.0,2007.0,Condo,29/05/2024,539000.0
R2888417,5,4,"1868 W 61st Ave, Vancouver, BC, Canada",4383.0,2,11941.0,850.0,1989.0,SingleFamily,28/05/2024,3728000.0
R2888478,2,2,"2733 Chandlery Pl, Vancouver, BC, Canada",791.0,2,1033.0,840.0,2000.0,Condo,28/05/2024,665000.0
R2888639,2,2,"2851 Heather St, Vancouver, BC, Canada",1115.0,1,3690.0,1165.0,2008.0,Condo,28/05/2024,1299900.0
R2888629,3,2,"1111 Richards St, Vancouver, BC, Canada",1383.0,0,5640.0,1220.0,2021.0,Condo,28/05/2024,1688000.0
R2889361,13,4,"5770 Chancellor Blvd, Vancouver, BC, Canada",4711.0,6,16887.0,1273.0,1929.0,SingleFamily,28/05/2024,5998000.0
R2888347,3,2,"1133 Hornby St, Vancouver, BC, Canada",1054.0,2,3568.0,1166.0,2018.0,Condo,28/05/2024,1230000.0
R2887918,1,1,"1308 Hornby St, Vancouver, BC, Canada",467.0,0,1641.0,1241.0,2014.0,Condo,27/05/2024,580000.0
R2887719,1,1,"1077 W Cordova St, Vancouver, BC, Canada",778.0,1,3698.0,1793.0,2005.0,Condo,27/05/2024,1395000.0
R2887992,3,3,"1233 Alberni St, Vancouver, BC, Canada",1785.0,1,4749.0,1119.0,1998.0,Townhouse,27/05/2024,1999000.0
R2888621,2,2,"1288 W Georgia St, Vancouver, BC, Canada",823.0,1,2653.0,1200.0,1998.0,Condo,27/05/2024,988000.0
R2888101,3,3,"4740 Argyle St, Vancouver, BC, Canada",1538.0,1,6551.0,1104.0,2023.0,MultiFamily,27/05/2024,1698000.0
R2888202,5,3,"5262 Mckinnon St, Vancouver, BC, Canada",2021.0,1,3346.0,988.0,2024.0,MultiFamily,27/05/2024,1998000.0
R2887933,2,1,"1283 Howe St, Vancouver, BC, Canada",619.0,0,2259.0,1292.0,2019.0,Condo,27/05/2024,799900.0
R2887723,3,2,"7450 Balaclava St, Vancouver, BC, Canada",2053.0,6,10514.0,1887.0,1985.0,SingleFamily,27/05/2024,3875000.0
R2888703,2,1,"3489 Ascot Pl, Vancouver, BC, Canada",737.0,1,1460.0,853.0,1994.0,Condo,14/07/2024,629000.0
R2887218,2,2,"1055 Richards St, Vancouver, BC, Canada",880.0,1,2886.0,1477.0,2009.0,Condo,26/05/2024,1299900.0
R2887577,1,1,"5520 Joyce St, Vancouver, BC, Canada",448.0,0,803.0,1116.0,1989.0,Condo,26/05/2024,500000.0
R2887277,2,2,"131 Regiment Sq, Vancouver, BC, Canada",816.0,1,2505.0,1149.0,2007.0,Condo,26/05/2024,938000.0
R2887611,8,7,"6754 Ross St, Vancouver, BC, Canada",3373.0,2,10020.0,740.0,2012.0,SingleFamily,26/05/2024,2499000.0
R2888507,2,2,"885 Cambie St, Vancouver, BC, Canada",1042.0,1,3800.0,1438.0,2021.0,Condo,26/05/2024,1499000.0
R2887515,2,2,"2411 Heather St, Vancouver, BC, Canada",1077.0,1,3807.0,1242.0,2012.0,Condo,26/05/2024,1338000.0
R2887210,2,2,"5665 Boundary Rd, Vancouver, BC, Canada",785.0,1,2272.0,1063.0,2016.0,Condo,26/05/2024,835000.0
R2887124,1,1,"867 Hamilton St, Vancouver, BC, Canada",781.0,1,1846.0,959.0,1994.0,Condo,26/05/2024,749000.0
R2888228,2,2,"5728 Berton Ave, Vancouver, BC, Canada",1010.0,2,2176.0,1385.0,2013.0,Condo,26/05/2024,1399000.0
R2887644,1,1,"869 Beatty St, Vancouver, BC, Canada",530.0,1,2825.0,1094.0,1999.0,Condo,26/05/2024,579900.0
R2887351,1,1,"89 Nelson St, Vancouver, BC, Canada",500.0,1,1938.0,1498.0,2019.0,Condo,26/05/2024,749000.0
R2887334,4,2,"1398 The Crescent, Vancouver, BC, Canada",1994.0,3,4565.0,1002.0,1968.0,SingleFamily,26/05/2024,1999000.0
R2887424,2,1,"3489 Ascot Pl, Vancouver, BC, Canada",750.0,1,1540.0,826.0,1994.0,Condo,26/05/2024,619900.0
R2887720,2,2,"939 Homer St, Vancouver, BC, Canada",1130.0,2,3889.0,1592.0,1997.0,Condo,26/05/2024,1799900.0
R2887098,4,4,"2522 Trinity St, Vancouver, BC, Canada",2898.0,2,8498.0,1000.0,2012.0,SingleFamily,26/05/2024,2899999.0
R2887359,1,1,"1111 Alberni St, Vancouver, BC, Canada",678.0,1,2448.0,1327.0,2008.0,Condo,26/05/2024,899900.0
R2887431,3,4,"777 Richards St, Vancouver, BC, Canada",2352.0,2,10991.0,1440.0,2017.0,Condo,26/05/2024,3388000.0
R2887570,1,1,"1365 W 4Th Ave, Vancouver, BC, Canada",778.0,1,2194.0,1028.0,1985.0,Condo,26/05/2024,799999.0
R2886765,1,1,"1133 Homer St, Vancouver, BC, Canada",646.0,1,2088.0,1126.0,2008.0,Condo,23/05/2024,728000.0
R2886660,2,2,"5782 Berton Ave, Vancouver, BC, Canada",912.0,1,1451.0,1138.0,2011.0,Condo,23/05/2024,1038000.0
R2886938,6,3,"7520 Montcalm St, Vancouver, BC, Canada",2680.0,4,9463.0,1149.0,1977.0,SingleFamily,23/05/2024,3080000.0
R2886861,2,1,"989 Nelson St, Vancouver, BC, Canada",668.0,0,1710.0,1047.0,1995.0,Condo,23/05/2024,699900.0
R2886903,3,1,"1263 E 23Rd Ave, Vancouver, BC, Canada",1337.0,0,6801.0,1480.0,1928.0,SingleFamily,23/05/2024,1980000.0
R2886620,6,2,"1165 W 49th Ave, Vancouver, BC, Canada",2508.0,2,9215.0,1311.0,1947.0,SingleFamily,23/05/2024,3290000.0
R2886889,4,3,"5410 Shortcut Rd, Vancouver, BC, Canada",2045.0,4,5959.0,1540.0,2021.0,Townhouse,23/05/2024,3150000.0
R2886771,7,3,"1575 E 12th Ave, Vancouver, BC, Canada",2910.0,6,6775.0,1097.0,1912.0,MultiFamily,23/05/2024,3195000.0
R2886778,2,2,"5928 Birney Ave, Vancouver, BC, Canada",851.0,1,1524.0,1137.0,2010.0,Condo,22/05/2024,968000.0
R2887189,3,1,"4825 Argyle St, Vancouver, BC, Canada",1100.0,0,6268.0,1716.0,1955.0,SingleFamily,22/05/2024,1888000.0
R2886180,0,1,"1003 Burnaby St, Vancouver, BC, Canada",404.0,1,1312.0,1259.0,1999.0,Condo,22/05/2024,509000.0
R2886512,3,3,"4227 W 14th Ave, Vancouver, BC, Canada",2400.0,2,9711.0,1333.0,1990.0,SingleFamily,22/05/2024,3200000.0
R2886910,7,2,"4005 Alice St, Vancouver, BC, Canada",2130.0,3,6135.0,844.0,1906.0,SingleFamily,22/05/2024,1799000.0
R2887916,3,2,"274 W 62Nd Ave, Vancouver, BC, Canada",1634.0,2,4731.0,1039.0,2017.0,Townhouse,22/05/2024,1699000.0
R2886205,5,6,"3908 W 17th Ave, Vancouver, BC, Canada",3512.0,2,12615.0,1220.0,2016.0,SingleFamily,22/05/2024,4288000.0
R2885890,5,4,"3437 W 2nd Ave, Vancouver, BC, Canada",3347.0,2,13019.0,985.0,1910.0,SingleFamily,21/05/2024,3298000.0
R2885995,1,1,"888 Homer St, Vancouver, BC, Canada",564.0,1,1860.0,1258.0,2011.0,Condo,21/05/2024,710000.0
R2886112,2,2,"1499 Pender St W, Vancouver, BC, Canada",1615.0,2,6426.0,1237.0,2011.0,Condo,21/05/2024,1998000.0
R2885880,1,1,"8488 Cornish St, Vancouver, BC, Canada",591.0,1,1813.0,1167.0,2014.0,Condo,21/05/2024,689800.0
R2885725,2,2,"1490 Pennyfarthing Dr, Vancouver, BC, Canada",1643.0,1,3924.0,716.0,1986.0,Condo,21/05/2024,1178000.0
R2886127,1,1,"128 W Cordova St, Vancouver, BC, Canada",559.0,0,1539.0,1017.0,2009.0,Condo,21/05/2024,569000.0
R2886546,5,3,"2704 Ward St, Vancouver, BC, Canada",2490.0,0,6948.0,1325.0,1973.0,SingleFamily,21/05/2024,3300000.0
R2886516,2,2,"3220 W 4th Ave, Vancouver, BC, Canada",965.0,2,2911.0,1075.0,1990.0,Condo,21/05/2024,1038000.0
R2886092,2,2,"1221 Bidwell St, Vancouver, BC, Canada",964.0,2,4283.0,1789.0,2013.0,Condo,21/05/2024,1725000.0
R2886459,5,3,"1812 E 55Th Ave, Vancouver, BC, Canada",1846.0,0,6831.0,1072.0,2024.0,MultiFamily,21/05/2024,1980000.0
R2886002,2,1,"1080 Pacific St, Vancouver, BC, Canada",707.0,1,1680.0,891.0,1981.0,Condo,21/05/2024,629999.0
R2885934,1,1,"33 W Pender St, Vancouver, BC, Canada",621.0,1,1407.0,964.0,2009.0,Condo,21/05/2024,598800.0
R2885666,2,2,"1490 Pennyfarthing Dr, Vancouver, BC, Canada",2685.0,2,10761.0,2084.0,1986.0,Condo,21/05/2024,5598000.0
R2885988,1,1,"518 Beatty St, Vancouver, BC, Canada",802.0,0,1863.0,970.0,1996.0,Condo,21/05/2024,778000.0
R2886011,1,1,"417 Great Northern Way, Vancouver, BC, Canada",617.0,1,1805.0,1053.0,2016.0,Condo,21/05/2024,649900.0
R2885533,2,2,"1720 W 12th Ave, Vancouver, BC, Canada",1180.0,2,2736.0,879.0,1974.0,Condo,20/05/2024,1038000.0
R2886734,6,3,"4027 W 32nd Ave, Vancouver, BC, Canada",3054.0,4,9630.0,1047.0,1985.0,SingleFamily,20/05/2024,3199000.0
R2884975,3,2,"7638 Cambie St, Vancouver, BC, Canada",2117.0,3,7703.0,1417.0,2022.0,Condo,20/05/2024,2999900.0
R2885322,1,1,"1495 Richards St, Vancouver, BC, Canada",728.0,1,2433.0,1201.0,2004.0,Condo,20/05/2024,875000.0
R2884905,3,2,"1201 Marinaside Cres, Vancouver, BC, Canada",1271.0,1,5061.0,1376.0,1996.0,Condo,20/05/2024,1749000.0
R2885121,1,1,"1009 Expo Blvd, Vancouver, BC, Canada",689.0,1,1985.0,1015.0,1997.0,Condo,20/05/2024,699900.0
R2885805,2,2,"66 W Cordova St, Vancouver, BC, Canada",790.0,1,2000.0,905.0,2012.0,Condo,20/05/2024,715000.0
R2884898,2,2,"77 Walter Hardwick Ave, Vancouver, BC, Canada",1298.0,1,4832.0,1385.0,2010.0,Condo,20/05/2024,1799000.0
R2884732,3,5,"7487 Granville St, Vancouver, BC, Canada",3558.0,0,10342.0,955.0,1993.0,SingleFamily,20/05/2024,3400000.0
R2885622,6,3,"5987 Wiltshire St, Vancouver, BC, Canada",4681.0,4,24592.0,1127.0,1927.0,SingleFamily,20/05/2024,5280000.0
R2885108,2,2,"525 Wheelhouse Sq, Vancouver, BC, Canada",1207.0,1,3701.0,1241.0,1990.0,Condo,20/05/2024,1498000.0
R2884752,2,2,"189 Keefer St, Vancouver, BC, Canada",788.0,1,2244.0,1039.0,2014.0,Condo,20/05/2024,819000.0
R2885094,7,5,"7480 Main St, Vancouver, BC, Canada",2323.0,0,7278.0,968.0,2000.0,SingleFamily,20/05/2024,2250000.0
R2886090,1,1,"1151 W Georgia St, Vancouver, BC, Canada",686.0,1,3025.0,1556.0,2016.0,Condo,20/05/2024,1068000.0
R2885292,1,1,"33 W Pender St, Vancouver, BC, Canada",770.0,1,1716.0,844.0,2009.0,Condo,20/05/2024,650000.0
R2884962,2,2,"7638 Cambie St, Vancouver, BC, Canada",795.0,1,2758.0,1194.0,2022.0,Condo,20/05/2024,949900.0
R2885835,2,2,"889 Pacific St, Vancouver, BC, Canada",892.0,1,5336.0,1849.0,2021.0,Condo,20/05/2024,1650000.0
R2885235,1,1,"4818 Eldorado Mews, Vancouver, BC, Canada",587.0,1,1718.0,979.0,2013.0,Condo,20/05/2024,575000.0
R2885472,3,2,"717 Jervis St, Vancouver, BC, Canada",1610.0,2,4235.0,1048.0,1990.0,Condo,20/05/2024,1688000.0
R2884969,2,2,"7638 Cambie St, Vancouver, BC, Canada",1138.0,2,3999.0,1405.0,2022.0,Condo,20/05/2024,1599900.0
R2885536,1,1,"5598 Ormidale St, Vancouver, BC, Canada",508.0,1,1680.0,1159.0,2017.0,Condo,20/05/2024,589000.0
R2886689,2,1,"6150 Oak St, Vancouver, BC, Canada",1086.0,1,3787.0,1213.0,2014.0,Townhouse,20/05/2024,1318000.0
R2885088,3,3,"4369 Cypress St, Vancouver, BC, Canada",1885.0,2,6284.0,1315.0,2016.0,Townhouse,20/05/2024,2480000.0
R2885134,2,1,"537 16Th Ave E, Vancouver, BC, Canada",883.0,1,3070.0,1018.0,2017.0,Townhouse,20/05/2024,899000.0
R2885465,1,1,"955 E Hastings St, Vancouver, BC, Canada",689.0,1,1893.0,870.0,2018.0,Condo,20/05/2024,599999.0
R2885701,3,2,"1238 Melville St, Vancouver, BC, Canada",1096.0,1,2706.0,1093.0,1996.0,Condo,20/05/2024,1199000.0
R2885687,1,1,"285 E 10th Ave, Vancouver, BC, Canada",562.0,0,1977.0,1190.0,2019.0,Condo,20/05/2024,668800.0
R2884751,4,2,"4029 Kamloops St, Vancouver, BC, Canada",1558.0,0,6043.0,1463.0,1911.0,SingleFamily,19/05/2024,2280000.0
R2885443,1,1,"1283 Howe St, Vancouver, BC, Canada",540.0,1,3059.0,1607.0,2019.0,Condo,19/05/2024,868000.0
R2885458,3,2,"375 W 59th Ave, Vancouver, BC, Canada",1647.0,2,5300.0,1335.0,2019.0,Condo,19/05/2024,2199000.0
R2885086,2,1,"4838 Fraser St, Vancouver, BC, Canada",966.0,2,2200.0,795.0,1994.0,Condo,19/05/2024,768800.0
R2885063,6,3,"4297 Elgin St, Vancouver, BC, Canada",2232.0,1,6750.0,1187.0,2017.0,SingleFamily,19/05/2024,2650000.0
R2884577,5,2,"1191 W 40th Ave, Vancouver, BC, Canada",3219.0,2,14667.0,1428.0,1941.0,SingleFamily,19/05/2024,4598000.0
R2885214,2,2,"3533 Ross Dr, Vancouver, BC, Canada",1037.0,1,2166.0,1473.0,2020.0,Condo,19/05/2024,1528000.0
R2885331,2,1,"1201 Lamey's Mill Rd, Vancouver, BC, Canada",1499.0,2,3356.0,650.0,1980.0,Condo,19/05/2024,975000.0
R2884479,2,2,"1616 Bayshore Dr, Vancouver, BC, Canada",1414.0,2,5611.0,1471.0,2006.0,Condo,16/05/2024,2080000.0
R2884450,2,2,"8188 Fraser St, Vancouver, BC, Canada",810.0,1,2753.0,1219.0,2021.0,Condo,16/05/2024,988000.0
R2884192,3,4,"4350 Locarno Cres, Vancouver, BC, Canada",3712.0,2,36246.0,2257.0,2013.0,SingleFamily,16/05/2024,8380000.0
R2884274,4,2,"3330 W 20th Ave, Vancouver, BC, Canada",2308.0,3,9745.0,1368.0,1988.0,SingleFamily,16/05/2024,3158000.0
R2884495,2,2,"188 Keefer Pl, Vancouver, BC, Canada",974.0,1,2592.0,1006.0,2009.0,Condo,16/05/2024,980000.0
R2884171,1,1,"928 Homer St, Vancouver, BC, Canada",520.0,1,1707.0,1332.0,2006.0,Condo,16/05/2024,693000.0
R2883359,1,1,"610 Granville St, Vancouver, BC, Canada",519.0,1,1858.0,1319.0,2006.0,Condo,15/05/2024,684900.0
R2883871,2,2,"1139 W Cordova St, Vancouver, BC, Canada",2490.0,2,18357.0,1886.0,2008.0,Condo,15/05/2024,4698000.0
R2884022,0,1,"1330 Hornby St, Vancouver, BC, Canada",439.0,0,1365.0,990.0,1986.0,Condo,15/05/2024,435000.0
R2883298,7,7,"3275 20th Ave E, Vancouver, BC, Canada",3200.0,1,6856.0,902.0,2021.0,SingleFamily,15/05/2024,2888000.0
R2884155,3,3,"595 Beach Cres, Vancouver, BC, Canada",2268.0,2,7363.0,1542.0,2005.0,Townhouse,15/05/2024,3498000.0
R2883159,6,2,"1344 41St Ave E, Vancouver, BC, Canada",1812.0,2,6509.0,871.0,1959.0,SingleFamily,14/05/2024,1580000.0
R2884131,2,1,"1408 Strathmore Mews, Vancouver, BC, Canada",727.0,1,2266.0,1146.0,2003.0,Condo,15/05/2024,833333.0
R2884470,4,1,"6338 Vine St, Vancouver, BC, Canada",1879.0,1,8459.0,1585.0,1931.0,SingleFamily,15/05/2024,2980000.0
R2884105,2,2,"618 Abbott St, Vancouver, BC, Canada",1415.0,1,3477.0,883.0,2007.0,Condo,14/05/2024,1250000.0
R2883279,1,1,"8189 Cambie St, Vancouver, BC, Canada",483.0,0,1635.0,1302.0,2018.0,Condo,14/05/2024,629000.0
R2883300,1,1,"1308 Hornby St, Vancouver, BC, Canada",664.0,1,2441.0,1262.0,2014.0,Condo,14/05/2024,838000.0
R2883302,2,2,"3346 W 41st Ave, Vancouver, BC, Canada",2136.0,4,7524.0,1638.0,1946.0,SingleFamily,14/05/2024,3500000.0
R2883645,6,5,"1289 W 40th Ave, Vancouver, BC, Canada",5010.0,3,19086.0,1117.0,1990.0,SingleFamily,14/05/2024,5600000.0
R2883255,2,2,"8 Smithe Mews, Vancouver, BC, Canada",1232.0,1,4633.0,1363.0,2009.0,Condo,14/05/2024,1680000.0
R2884235,2,2,"950 Cambie St, Vancouver, BC, Canada",868.0,1,2300.0,1023.0,1993.0,Condo,14/05/2024,888000.0
R2884182,1,1,"438 Seymour St, Vancouver, BC, Canada",538.0,1,1525.0,1022.0,1996.0,Condo,14/05/2024,549900.0
R2883150,3,2,"8566 Osler St, Vancouver, BC, Canada",1752.0,2,4975.0,855.0,2017.0,Townhouse,13/05/2024,1499000.0
R2883551,1,1,"928 Homer St, Vancouver, BC, Canada",515.0,1,1746.0,1252.0,2006.0,Condo,13/05/2024,645000.0
R2883908,2,2,"1283 Howe St, Vancouver, BC, Canada",785.0,2,3262.0,1398.0,2019.0,Condo,13/05/2024,1098000.0
R2883884,2,1,"180 E 2nd Ave, Vancouver, BC, Canada",705.0,1,2380.0,1133.0,2021.0,Condo,13/05/2024,799000.0
R2882985,1,1,"955 E Hastings St, Vancouver, BC, Canada",602.0,1,1677.0,1038.0,2018.0,Condo,13/05/2024,624900.0
R2883052,5,2,"1133 Keefer St, Vancouver, BC, Canada",2100.0,2,6068.0,760.0,1905.0,SingleFamily,13/05/2024,1598000.0
R2883073,2,2,"4078 Knight St, Vancouver, BC, Canada",827.0,1,2019.0,967.0,2008.0,Condo,13/05/2024,799900.0
R2882760,7,7,"7165 Maple St, Vancouver, BC, Canada",4782.0,5,20213.0,1191.0,2014.0,SingleFamily,13/05/2024,5700000.0
R2882982,1,1,"955 E Hastings St, Vancouver, BC, Canada",622.0,1,1744.0,1044.0,2018.0,Condo,13/05/2024,649900.0
R2884217,1,1,"588 Broughton St, Vancouver, BC, Canada",667.0,1,2298.0,1499.0,1995.0,Condo,13/05/2024,999900.0
R2882685,5,2,"1362 E 60th Ave, Vancouver, BC, Canada",2390.0,0,6392.0,731.0,1961.0,SingleFamily,13/05/2024,1748000.0
R2882208,2,2,"5728 Berton Ave, Vancouver, BC, Canada",1013.0,1,1822.0,1370.0,2013.0,Condo,12/05/2024,1388000.0
R2883379,5,4,"2660 E 26th Ave, Vancouver, BC, Canada",2384.0,2,7944.0,917.0,2024.0,MultiFamily,12/05/2024,2188000.0
R2883714,8,5,"1033 E 39th Ave, Vancouver, BC, Canada",3768.0,7,9438.0,742.0,1994.0,SingleFamily,13/05/2024,2799000.0
R2882895,2,2,"1775 Quebec St, Vancouver, BC, Canada",833.0,1,2536.0,1140.0,2014.0,Condo,13/05/2024,950000.0
R2883922,4,4,"1239 W Georgia St, Vancouver, BC, Canada",2445.0,3,6479.0,899.0,1999.0,Condo,13/05/2024,2199000.0
R2882387,2,2,"888 Hamilton St, Vancouver, BC, Canada",980.0,1,2992.0,1223.0,1993.0,Condo,12/05/2024,1199000.0
R2882171,1,1,"2226 W 12th Ave, Vancouver, BC, Canada",625.0,1,2080.0,1119.0,2003.0,Condo,12/05/2024,699999.0
R2882006,1,1,"89 Nelson St, Vancouver, BC, Canada",500.0,1,1980.0,1498.0,2019.0,Condo,12/05/2024,749000.0
R2882130,2,1,"1331 Alberni St, Vancouver, BC, Canada",845.0,1,2608.0,1063.0,1999.0,Condo,12/05/2024,899000.0
R2883674,2,2,"188 Keefer Pl, Vancouver, BC, Canada",1021.0,0,3025.0,1163.0,2009.0,Condo,12/05/2024,1188000.0
R2882375,1,1,"3488 Sawmill Cres, Vancouver, BC, Canada",600.0,1,1602.0,1075.0,2018.0,Condo,12/05/2024,645000.0
R2882264,5,6,"6038 Marguerite St, Vancouver, BC, Canada",5880.0,4,49547.0,2190.0,2019.0,SingleFamily,12/05/2024,12880000.0
R2882017,1,1,"5066 Prince Edward St, Vancouver, BC, Canada",500.0,0,6907.0,3399.0,1919.0,SingleFamily,12/05/2024,1699800.0
R2882228,6,4,"7531 Oak St, Vancouver, BC, Canada",1909.0,3,7811.0,1381.0,2007.0,SingleFamily,12/05/2024,2638000.0
R2882581,2,2,"1295 Richards St, Vancouver, BC, Canada",747.0,1,2344.0,1137.0,2002.0,Condo,12/05/2024,849800.0
R2882724,5,5,"4022 W 30th Ave, Vancouver, BC, Canada",4108.0,4,25298.0,1652.0,2010.0,SingleFamily,12/05/2024,6790000.0
R2882234,6,3,"242 E 26th Ave, Vancouver, BC, Canada",2568.0,0,7443.0,739.0,1905.0,SingleFamily,12/05/2024,1899000.0
R2882516,6,6,"1041 W 58th Ave, Vancouver, BC, Canada",4600.0,3,18780.0,1171.0,2011.0,SingleFamily,12/05/2024,5390000.0
R2882225,2,1,"602 Citadel Parade, Vancouver, BC, Canada",816.0,1,2389.0,1028.0,2007.0,Condo,12/05/2024,839000.0
R2882265,2,2,"1571 W 57th Ave, Vancouver, BC, Canada",941.0,1,3531.0,1241.0,2018.0,Condo,12/05/2024,1168000.0
R2882007,6,7,"6388 Wiltshire St, Vancouver, BC, Canada",7324.0,9,47422.0,1772.0,1998.0,SingleFamily,12/05/2024,12980000.0
R2882092,2,2,"5410 Shortcut Rd, Vancouver, BC, Canada",827.0,2,3023.0,1570.0,2021.0,Condo,12/05/2024,1299000.0
R2882344,1,1,"555 Jervis St, Vancouver, BC, Canada",667.0,1,2334.0,1348.0,1995.0,Condo,12/05/2024,899300.0
R2883001,2,2,"2628 Ash St, Vancouver, BC, Canada",925.0,1,2352.0,1047.0,1989.0,Condo,12/05/2024,968800.0
R2882949,5,4,"2662 26Th Ave E, Vancouver, BC, Canada",2384.0,2,7944.0,917.0,2024.0,MultiFamily,12/05/2024,2188000.0
R2881487,6,2,"3174 W 5th Ave, Vancouver, BC, Canada",2628.0,0,8672.0,912.0,1924.0,SingleFamily,09/05/2024,2399000.0
R2882515,3,2,"1550 Grant St, Vancouver, BC, Canada",1816.0,1,7760.0,1149.0,1912.0,SingleFamily,09/05/2024,2088000.0
R2882786,5,3,"1883 E 41st Ave, Vancouver, BC, Canada",2202.0,3,6526.0,830.0,1991.0,SingleFamily,09/05/2024,1829000.0
R2881462,4,3,"4492 Quesnel Dr, Vancouver, BC, Canada",4201.0,4,26132.0,1423.0,2004.0,SingleFamily,09/05/2024,5980000.0
R2881697,2,2,"1480 Howe St, Vancouver, BC, Canada",1024.0,1,5186.0,1599.0,2020.0,Condo,09/05/2024,1638000.0
R2881757,2,2,"89 Nelson St, Vancouver, BC, Canada",880.0,1,3918.0,1579.0,2019.0,Condo,09/05/2024,1390000.0
R2881484,5,2,"2645 W 6th Ave, Vancouver, BC, Canada",2038.0,0,8938.0,1177.0,1927.0,SingleFamily,09/05/2024,2399000.0
