,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
1015,Apartment/Condominium,"$1,771",535 sqft,No,"$1,093",R2871772,,Residential,2022,,"504 - 8888 Osler St, Vancouver, BC",1,0,0,17/04/2024,"$585,000"
1016,Apartment/Condominium,"$2,377",630 sqft,Yes,"$1,379",R2872677,,Residential,2019,,"4003 - 1283 Howe St, Vancouver, BC",1,2,1,17/04/2024,"$868,800"
1017,Apartment/Condominium,"$2,308",727 sqft,Yes,"$1,167",R2872392,,Residential,2006,,"1101 - 928 Homer St, Vancouver, BC",2,2,1,17/04/2024,"$849,000"
1018,Townhouse,"$3,966",1178 sqft,Yes,"$1,604",R2872045,,Residential,2019,,"2689 Maple St, Vancouver, BC",2,2,1,17/04/2024,"$1,890,000"
1019,Single Family Residence,"$12,533",4136 sqft,Yes,"$1,063",R2872389,,Residential,2000,,"87 W 46th Ave, Vancouver, BC",4,6,5,17/04/2024,"$4,398,000"
1020,Single Family Residence,"$7,514",2855 sqft,Yes,$945,R2873161,,Residential,1991,,"6518 Angus Dr, Vancouver, BC",2,4,2,17/04/2024,"$2,698,000"
1021,Townhouse,"$2,747",1475 sqft,Yes,$704,R2872588,,Residential,2020,,"102 - 3482 Marine Way, Vancouver, BC",3,2,2,17/04/2024,"$1,039,000"
1022,Apartment/Condominium,"$3,059",889 sqft,Yes,"$1,347",R2872573,,Residential,2016,,"2201 - 777 Richards St, Vancouver, BC",2,2,1,17/04/2024,"$1,198,000"
1023,Townhouse,"$4,925",1833 sqft,Yes,"$1,068",R2871128,,Residential,2012,,"1481 Tilney Mews, Vancouver, BC",3,4,2,15/04/2024,"$1,958,000"
1024,Apartment/Condominium,"$2,756",886 sqft,Yes,"$1,240",R2871330,,Residential,2005,,"1806 - 1001 Homer St, Vancouver, BC",2,2,2,15/04/2024,"$1,099,000"
1025,Apartment/Condominium,"$2,845",885 sqft,Yes,"$1,185",R2871687,,Residential,2018,,"1704 - 1133 Hornby St, Vancouver, BC",2,2,2,15/04/2024,"$1,049,000"
1026,Apartment/Condominium,"$1,851",916 sqft,Yes,"$1,309",R2871680,,Residential,2016,,"PH15 - 3462 Ross Dr, Vancouver, BC",2,2,1,15/04/2024,"$1,199,800"
1027,Townhouse,"$4,485",1678 sqft,No,"$1,071",R2871426,,Residential,2017,,"3 - 238 W 62 Nd Ave, Vancouver, BC",3,3,2,16/04/2024,"$1,798,000"
1028,Apartment/Condominium,"$2,301",1197 sqft,Yes,"$1,737",R2872571,,Residential,2023,,"310 - 3596 W 28 Th Ave, Vancouver, BC",2,2,2,15/04/2024,"$2,080,000"
1029,Single Family Residence,"$13,872",2350 sqft,No,"$1,701",R2871646,,Residential,1923,,"6150 Cypress St, Vancouver, BC",2,4,0,15/04/2024,"$3,999,000"
1030,Apartment/Condominium,,972 sqft,Yes,"$1,953",R2871507,,Residential,2024,,"508 - 2105 W 46 Th Ave, Vancouver, BC",2,2,2,15/04/2024,"$1,899,000"
1031,Apartment/Condominium,"$1,438",527 sqft,Yes,$986,R2871964,,Residential,1981,,"302 - 1080 Pacific St, Vancouver, BC",1,1,1,15/04/2024,"$519,999"
1032,Townhouse,,940 sqft,No,"$1,168",R2870915,,Residential,2023,,"7509 Oak St, Vancouver, BC",2,2,1,03/06/2024,"$929,900"
1033,Apartment/Condominium,"$2,169",1032 sqft,Yes,$858,R2870455,,Residential,1998,,"301 - 1503 W 66th Ave, Vancouver, BC",2,3,1,14/04/2024,"$885,800"
1034,Townhouse,,1498 sqft,Yes,"$1,301",R2872227,,Residential,2025,,"6578 Oak St, Vancouver, BC",2,3,1,14/04/2024,"$1,949,800"
1035,Apartment/Condominium,,1185 sqft,Yes,"$1,973",R2871534,,Residential,2024,,"509 - 2105 W 46 Th Ave, Vancouver, BC",2,2,2,15/04/2024,"$2,338,900"
1036,Apartment/Condominium,"$2,925",1030 sqft,Yes,"$1,154",R2871677,,Residential,2009,,"2207 - 689 Abbott St, Vancouver, BC",2,2,1,15/04/2024,"$1,189,000"
1037,Apartment/Condominium,"$1,513",485 sqft,Yes,"$1,195",R2871382,,Residential,2016,,"2310 - 5515 Boundary Rd, Vancouver, BC",1,1,1,15/04/2024,"$579,900"
1038,Apartment/Condominium,"$4,669",1358 sqft,Yes,"$1,251",R2870613,,Residential,2020,,"508 - 528 King Edward Ave W, Vancouver, BC",2,3,2,14/04/2024,"$1,699,000"
1039,Apartment/Condominium,"$3,534",1038 sqft,Yes,"$1,211",R2870964,,Residential,2005,,"401 - 4885 Valley Dr, Vancouver, BC",2,2,1,14/04/2024,"$1,258,000"
1040,Apartment/Condominium,"$8,548",1722 sqft,Yes,"$1,913",R2870770,,Residential,2002,,"2802 - 1067 Marinaside Cres, Vancouver, BC",2,3,2,14/04/2024,"$3,295,000"
1041,Apartment/Condominium,"$4,416",820 sqft,Yes,"$1,829",R2870503,,Residential,2021,,"2206 - 889 Pacific St, Vancouver, BC",2,2,1,14/04/2024,"$1,499,900"
1042,Single Family Residence,"$7,802",2210 sqft,No,"$1,013",R2871006,,Residential,1912,,"7849 Birch St, Vancouver, BC",3,4,0,14/04/2024,"$2,239,000"
1043,Apartment/Condominium,"$4,090",1309 sqft,Yes,"$1,106",R2871425,,Residential,2004,,"2303 - 989 Beatty St, Vancouver, BC",2,2,1,14/04/2024,"$1,449,000"
1044,Single Family Residence,"$7,350",3488 sqft,Yes,$860,R2871831,,Residential,2012,,"575 E 45th Ave, Vancouver, BC",5,8,0,14/04/2024,"$2,999,800"
1045,Apartment/Condominium,"$1,463",456 sqft,Yes,"$1,313",R2870509,,Residential,2022,,"315 - 8888 Osler St, Vancouver, BC",1,1,1,14/04/2024,"$599,000"
1046,Apartment/Condominium,"$4,986",1111 sqft,Yes,"$1,615",R2871811,,Residential,2006,,"1702 - 638 Beach Cres, Vancouver, BC",2,2,0,14/04/2024,"$1,795,000"
1047,Apartment/Condominium,"$1,046",436 sqft,No,$900,R2871130,,Residential,2015,,"606 - 138 E Hastings St, Vancouver, BC",1,1,0,14/04/2024,"$392,800"
1048,Single Family Residence,"$5,852",2466 sqft,Yes,"$1,617",R2871920,,Residential,2024,,"6664 Balsam St, Vancouver, BC",4,4,3,14/04/2024,"$3,988,900"
1049,Apartment/Condominium,"$4,263",1244 sqft,Yes,"$1,350",R2871072,,Residential,1996,,"603 - 1201 Marinaside Cres, Vancouver, BC",2,2,2,14/04/2024,"$1,680,000"
1050,Townhouse,"$4,065",1230 sqft,Yes,"$1,209",R2870737,,Residential,1997,,"1028 Cambie St, Vancouver, BC",2,2,2,14/04/2024,"$1,488,000"
1051,Apartment/Condominium,,837 sqft,Yes,"$1,529",R2871103,,Residential,2025,,"208 - 8030 Oak St, Vancouver, BC",2,2,1,14/04/2024,"$1,279,800"
1052,Multi Family,"$9,575",1471 sqft,Yes,"$2,100",R2871229,,Residential,2024,,"3814 W 15th Ave, Vancouver, BC",3,3,2,14/04/2024,"$3,090,000"
1053,Townhouse,"$5,595",1509 sqft,Yes,"$1,451",R2870528,,Residential,2017,,"1066 16 Th Ave W, Vancouver, BC",3,3,1,14/04/2024,"$2,190,000"
1054,Townhouse,"$5,250",1668 sqft,Yes,"$1,156",R2870617,,Residential,2018,,"8117 Shaughnessy St, Vancouver, BC",2,3,1,14/04/2024,"$1,929,000"
1055,Single Family Residence,"$9,545",2253 sqft,Yes,"$1,278",R2869846,,Residential,1987,,"4586 W 8th Ave, Vancouver, BC",3,5,2,10/04/2024,"$2,880,000"
1056,Apartment/Condominium,"$1,443",584 sqft,No,"$1,147",R2870041,,Residential,1995,,"304 - 27 Alexander St, Vancouver, BC",1,1,0,11/04/2024,"$670,000"
1057,Townhouse,"$4,244",1513 sqft,Yes,$923,R2870133,,Residential,2012,,"1468 Tilney Mews, Vancouver, BC",2,2,2,10/04/2024,"$1,398,000"
1058,Apartment/Condominium,"$1,572",939 sqft,Yes,$814,R2870171,,Residential,1982,,"42 - 1425 Lamey's Mill Rd, Vancouver, BC",1,1,1,11/04/2024,"$765,000"
1059,Single Family Residence,"$6,533",1700 sqft,Yes,"$1,028",R2871693,,Residential,1945,,"266 E 49th Ave, Vancouver, BC",1,2,0,10/04/2024,"$1,748,000"
1060,Apartment/Condominium,$1,987 sqft,Yes,"$1,286",R2869753,,Residential,2024,,"403 - 3264 Vanness Ave, Vancouver, BC",2,3,1,10/04/2024,"$1,269,900"
1061,Apartment/Condominium,$1,567 sqft,Yes,"$1,269",R2870195,,Residential,2024,,"410 - 3264 Vanness Ave, Vancouver, BC",1,1,1,11/04/2024,"$719,900"
1062,Apartment/Condominium,"$1,746",725 sqft,Yes,$964,R2869569,,Residential,1994,,"814 - 1177 Hornby St, Vancouver, BC",1,1,1,10/04/2024,"$699,500"
1063,Apartment/Condominium,"$2,060",668 sqft,Yes,$971,R2868969,,Residential,2006,,"916 - 610 Granville St, Vancouver, BC",1,1,1,09/04/2024,"$649,000"
1064,Townhouse,,956 sqft,Yes,"$1,097",R2869348,,Residential,2024,,"3932 Dumfries St, Vancouver, BC",2,2,1,09/04/2024,"$1,049,000"
1065,Townhouse,"$5,164",1332 sqft,Yes,"$1,500",R2869594,,Residential,2003,,"574 Nicola St, Vancouver, BC",1,2,2,09/04/2024,"$1,999,000"
1066,Apartment/Condominium,"$2,051",792 sqft,Yes,$969,R2869378,,Residential,1992,,"307 - 2988 Alder St, Vancouver, BC",1,1,1,09/04/2024,"$768,000"
1067,Apartment/Condominium,"$1,602",876 sqft,Yes,$723,R2869424,,Residential,1977,,"106 - 2299 E 30th Ave, Vancouver, BC",1,2,1,09/04/2024,"$633,999"
1068,Apartment/Condominium,"$1,657",439 sqft,No,"$1,362",R2868977,,Residential,2021,,"1208 - 5058 Joyce St, Vancouver, BC",1,1,0,09/04/2024,"$598,000"
1069,Apartment/Condominium,"$5,403",1418 sqft,Yes,"$1,719",R2869735,,Residential,2004,,"3603 - 1495 Richards St, Vancouver, BC",2,3,2,09/04/2024,"$2,438,000"
1070,Apartment/Condominium,$1,859 sqft,Yes,"$1,210",R2869412,,Residential,2024,,"311 - 3264 Vanness Ave, Vancouver, BC",2,2,1,09/04/2024,"$1,039,900"
1071,Apartment/Condominium,"$2,258",844 sqft,Yes,$946,R2868806,,Residential,2019,,"PH2 - 2889 E 1st Ave, Vancouver, BC",2,3,1,08/04/2024,"$799,000"
1072,Multi Family,"$4,585",1415 sqft,Yes,"$1,122",R2868847,,Residential,2021,,"1 - 3468 Pandora St, Vancouver, BC",4,5,2,08/04/2024,"$1,588,000"
1073,Single Family Residence,"$43,754",4190 sqft,Yes,"$2,042",R2868274,,Residential,2013,,"4026 W 8th Ave, Vancouver, BC",6,5,4,08/04/2024,"$8,560,000"
1074,Apartment/Condominium,"$2,113",1125 sqft,Yes,$746,R2868350,,Residential,1988,,"302 - 7680 Columbia St, Vancouver, BC",2,2,1,08/04/2024,"$839,800"
1075,Apartment/Condominium,"$3,086",905 sqft,Yes,"$1,353",R2869442,,Residential,2021,,"308 - 5410 Shortcut Rd, Vancouver, BC",2,2,1,08/04/2024,"$1,225,000"
1076,Single Family Residence,"$9,527",1966 sqft,No,"$1,657",R2869050,,Residential,1925,,"3425 W 8th Ave, Vancouver, BC",2,4,2,08/04/2024,"$3,258,000"
1077,Single Family Residence,"$10,305",3808 sqft,No,$996,R2868577,,Residential,1912,,"2575 W 3rd Ave, Vancouver, BC",5,8,3,08/04/2024,"$3,795,000"
1078,Multi Family,,1572 sqft,Yes,"$1,704",R2868789,,Residential,2024,,"1 - 2736 W 13 Th Ave, Vancouver, BC",3,3,1,08/04/2024,"$2,679,000"
1079,Single Family Residence,"$5,718",1650 sqft,No,"$1,000",R2868605,,Residential,1960,,"5805 Boundary Rd, Vancouver, BC",2,4,5,07/04/2024,"$1,650,000"
1080,Apartment/Condominium,"$4,193",1218 sqft,Yes,"$1,230",R2867811,,Residential,2020,,"411 - 528 King Edward Ave W, Vancouver, BC",2,3,1,07/04/2024,"$1,499,000"
1081,Apartment/Condominium,"$28,501",2667 sqft,Yes,"$2,245",R2867830,,Residential,2008,,"1001 - 1139 W Cordova St, Vancouver, BC",2,2,2,07/04/2024,"$5,990,000"
1082,Apartment/Condominium,"$1,666",795 sqft,No,$716,R2867489,,Residential,2008,,"401 - 53 W Hastings St, Vancouver, BC",1,1,0,07/04/2024,"$569,900"
1083,Townhouse,,1431 sqft,Yes,"$1,012",R2868315,,Residential,2024,,"3986 Dumfries St, Vancouver, BC",2,2,2,07/04/2024,"$1,448,800"
1084,Apartment/Condominium,"$1,913",573 sqft,No,"$1,200",R2867455,,Residential,2016,,"2008 - 777 Richards St, Vancouver, BC",1,1,0,07/04/2024,"$688,000"
1085,Apartment/Condominium,"$2,619",901 sqft,Yes,"$1,032",R2868472,,Residential,2005,,"701 - 1050 Smithe St, Vancouver, BC",2,2,1,07/04/2024,"$930,000"
1086,Single Family Residence,"$7,741",1726 sqft,Yes,"$1,389",R2868766,,Residential,1920,,"3830 W 16th Ave, Vancouver, BC",2,3,1,07/04/2024,"$2,399,000"
1087,Apartment/Condominium,"$2,995",1640 sqft,Yes,$712,R2867611,,Residential,1988,,"402 - 7580 Columbia St, Vancouver, BC",2,2,1,04/04/2024,"$1,168,000"
1088,Single Family Residence,"$8,024",2298 sqft,Yes,$565,R2866938,,Residential,2011,,"728 E 49th Ave, Vancouver, BC",4,7,0,04/04/2024,"$1,299,000"
1089,Single Family Residence,"$6,878",2132 sqft,No,"$1,120",R2866616,,Residential,1954,,"2377 30th Ave E, Vancouver, BC",3,9,1,04/04/2024,"$2,388,000"
1090,Apartment/Condominium,"$2,095",1033 sqft,Yes,"$1,343",R2867095,,Residential,2020,,"502 - 3533 Ross Dr, Vancouver, BC",2,2,1,04/04/2024,"$1,388,000"
1091,Townhouse,,1352 sqft,Yes,"$1,914",R2867254,,Residential,2024,,"205 - 6107 West Blvd, Vancouver, BC",3,3,2,04/04/2024,"$2,588,000"
1092,Multi Family,,1509 sqft,Yes,"$1,378",R2867055,,Residential,2024,,"8182 Cartier St, Vancouver, BC",3,4,2,04/04/2024,"$2,080,000"
1093,Townhouse,"$6,777",1642 sqft,Yes,"$1,601",R2866872,,Residential,2020,,"4082 Macdonald St, Vancouver, BC",2,3,2,04/04/2024,"$2,628,888"
1094,Apartment/Condominium,"$2,072",606 sqft,Yes,"$1,235",R2866826,,Residential,1998,,"2101 - 1288 W Georgia St, Vancouver, BC",1,1,1,04/04/2024,"$749,000"
1095,Single Family Residence,"$12,368",3587 sqft,No,"$1,087",R2866279,,Residential,1959,,"1068 W 47th Ave, Vancouver, BC",3,5,10,02/04/2024,"$3,900,000"
1096,Apartment/Condominium,"$1,071",483 sqft,No,$724,R2865838,,Residential,2015,,"616 - 138 E Hastings St, Vancouver, BC",1,1,0,02/04/2024,"$350,000"
1097,Apartment/Condominium,"$2,333",675 sqft,Yes,"$1,154",R2865561,,Residential,2014,,"205 - 2468 Bayswater St, Vancouver, BC",1,1,1,02/04/2024,"$779,000"
1098,Multi Family,,1484 sqft,Yes,"$1,037",R2866073,,Residential,2024,,"622 Slocan St, Vancouver, BC",3,3,1,02/04/2024,"$1,539,000"
1099,Apartment/Condominium,"$1,835",775 sqft,Yes,"$1,612",R2866247,,Residential,2021,,"1304 - 5629 Birney Ave, Vancouver, BC",2,2,1,02/04/2024,"$1,250,000"
1100,Single Family Residence,"$9,221",2569 sqft,Yes,"$1,237",R2866692,,Residential,1989,,"6422 Laburnum St, Vancouver, BC",3,5,2,02/04/2024,"$3,180,000"
1101,Townhouse,"$3,712",1411 sqft,Yes,$941,R2866553,,Residential,2012,,"TH101 - 445 W 2nd Ave, Vancouver, BC",2,2,1,02/04/2024,"$1,328,000"
1102,Apartment/Condominium,,870 sqft,Yes,"$1,090",R2866594,,Residential,2024,,"1907 - 3430 Kent Avenue South E, Vancouver, BC",2,2,1,02/04/2024,"$949,000"
1103,Apartment/Condominium,"$27,233",3235 sqft,Yes,"$2,163",R2864825,,Residential,2014,,"2501 - 1775 Quebec St, Vancouver, BC",3,3,4,01/04/2024,"$6,998,000"
1104,Multi Family,,1364 sqft,Yes,"$1,092",R2865673,,Residential,2024,,"2067 34 Th Ave E, Vancouver, BC",4,4,1,01/04/2024,"$1,490,000"
1105,Apartment/Condominium,"$1,426",630 sqft,Yes,"$1,093",R2866672,,Residential,2005,,"115 - 5380 Oben St, Vancouver, BC",1,1,1,01/04/2024,"$689,000"
1106,Single Family Residence,"$10,618",4630 sqft,No,$278,R2865134,,Residential,1966,,"5 Tamath Cres, Vancouver, BC",5,9,4,01/04/2024,"$1,290,000"
1107,Apartment/Condominium,"$2,127",670 sqft,Yes,"$1,176",R2865770,,Residential,2004,,"1105 - 1189 Melville St, Vancouver, BC",1,1,1,01/04/2024,"$788,000"
1108,Single Family Residence,"$7,281",2035 sqft,Yes,"$1,080",R2865196,,Residential,1925,,"8321 Shaughnessy St, Vancouver, BC",1,2,1,01/04/2024,"$2,198,000"
1109,Apartment/Condominium,"$2,825",1092 sqft,Yes,$868,R2865481,,Residential,1979,,"110 - 2410 Cornwall Ave, Vancouver, BC",2,2,1,01/04/2024,"$948,000"
1110,Multi Family,,1242 sqft,Yes,"$1,367",R2866137,,Residential,2024,,"8333 Cartier St, Vancouver, BC",2,3,1,01/04/2024,"$1,699,000"
1111,Single Family Residence,"$71,285",9072 sqft,Yes,"$1,640",R2864970,,Residential,2007,,"1461 Connaught Dr, Vancouver, BC",6,6,4,31/03/2024,"$14,880,000"
1112,Single Family Residence,"$41,564",4190 sqft,Yes,"$2,763",R2865333,,Residential,1992,,"4677 Simpson Ave, Vancouver, BC",4,5,4,31/03/2024,"$11,580,000"
1113,Apartment/Condominium,"$4,071",1230 sqft,Yes,"$1,300",R2864323,,Residential,1986,,"202 - 1600 Howe St, Vancouver, BC",2,2,2,31/03/2024,"$1,600,000"
1114,Apartment/Condominium,"$2,208",837 sqft,Yes,"$1,105",R2865119,,Residential,2008,,"419 - 2268 W Broadway, Vancouver, BC",2,2,1,31/03/2024,"$925,000"
1115,Apartment/Condominium,,1552 sqft,Yes,"$3,157",R2866191,,Residential,2026,,"3601 - 1277 Hornby St, Vancouver, BC",2,2,2,31/03/2024,"$4,899,900"
1116,Apartment/Condominium,"$1,399",444 sqft,Yes,"$1,191",R2864390,,Residential,1997,,"3301 - 939 Homer St, Vancouver, BC",1,0,1,31/03/2024,"$528,888"
1117,Apartment/Condominium,"$1,860",621 sqft,Yes,"$1,119",R2866243,,Residential,2010,,"1812 - 833 Seymour St, Vancouver, BC",1,1,0,31/03/2024,"$695,000"
1118,Apartment/Condominium,,1109 sqft,Yes,"$2,786",R2864694,,Residential,2026,,"3503 - 1277 Hornby St, Vancouver, BC",2,2,2,31/03/2024,"$3,089,900"
1119,Apartment/Condominium,"$12,329",2436 sqft,Yes,"$1,596",R2863830,,Residential,2003,,"303 - 1328 Marinaside Cres, Vancouver, BC",3,3,2,27/03/2024,"$3,888,000"
1120,Single Family Residence,"$6,755",3041 sqft,No,$982,R2863924,,Residential,2022,,"497 E 61st Ave, Vancouver, BC",4,7,0,26/03/2024,"$2,988,888"
1121,Single Family Residence,"$16,375",4570 sqft,Yes,"$1,002",R2864082,,Residential,1992,,"7028 Osler St, Vancouver, BC",5,7,4,27/03/2024,"$4,580,000"
1122,Apartment/Condominium,,1274 sqft,Yes,"$2,640",R2863666,,Residential,2024,,"403 - 2096 W 47 Th Ave, Vancouver, BC",2,2,1,26/03/2024,"$3,363,360"
1123,Apartment/Condominium,"$2,555",760 sqft,Yes,"$1,260",R2863603,,Residential,2010,,"1707 - 535 Smithe St, Vancouver, BC",2,2,1,27/03/2024,"$958,000"
1124,Single Family Residence,"$7,705",3378 sqft,Yes,$917,R2864053,,Residential,1992,,"8535 Captains Cove, Vancouver, BC",4,3,0,27/03/2024,"$3,099,999"
1125,Townhouse,"$2,653",1032 sqft,Yes,$890,R2863866,,Residential,2019,,"225 - 4858 Slocan St, Vancouver, BC",2,2,1,26/03/2024,"$919,000"
1126,Single Family Residence,"$7,942",2200 sqft,Yes,"$2,045",R2863925,,Residential,1944,,"4895 St. Catherines St, Vancouver, BC",3,6,2,27/03/2024,"$4,500,000"
1127,Apartment/Condominium,"$2,130",736 sqft,Yes,"$1,004",R2863385,,Residential,1998,,"1308 - 819 Hamilton St, Vancouver, BC",1,2,1,25/03/2024,"$739,000"
1128,Single Family Residence,"$6,168",1597 sqft,No,$876,R2862918,,Residential,2003,,"6911 Arlington St, Vancouver, BC",2,3,2,24/03/2024,"$1,399,900"
1129,Apartment/Condominium,"$1,766",529 sqft,Yes,"$1,226",R2862923,,Residential,2021,,"702 - 5058 Joyce St, Vancouver, BC",1,1,0,24/03/2024,"$648,800"
1130,Single Family Residence,"$7,484",3069 sqft,Yes,$944,R2863513,,Residential,2012,,"796 E 52nd Ave, Vancouver, BC",5,5,5,25/03/2024,"$2,898,000"
1131,Apartment/Condominium,"$1,350",637 sqft,Yes,$860,R2862516,,Residential,1981,,"101 - 1429 E 4th Ave, Vancouver, BC",1,1,1,24/03/2024,"$548,000"
1132,Single Family Residence,"$7,216",2969 sqft,No,"$1,141",R2863042,,Residential,2021,,"7666 Ontario St, Vancouver, BC",5,5,1,25/03/2024,"$3,388,000"
1133,Apartment/Condominium,"$2,263",630 sqft,Yes,"$1,426",R2863073,,Residential,2022,,"802 - 7418 Paulson St, Vancouver, BC",1,1,1,24/03/2024,"$899,000"
1134,Single Family Residence,"$109,596",13733 sqft,Yes,"$1,651",R2863223,,Residential,1996,,"4778 Drummond Dr, Vancouver, BC",10,8,5,25/03/2024,"$22,680,000"
1135,Apartment/Condominium,"$5,600",892 sqft,Yes,"$2,090",R2861808,,Residential,2021,,"2702 - 889 Pacific St, Vancouver, BC",2,2,1,20/03/2024,"$1,865,000"
1136,Apartment/Condominium,"$2,213",751 sqft,Yes,$997,R2862080,,Residential,1994,,"505 - 907 Beach Ave, Vancouver, BC",2,2,1,20/03/2024,"$749,000"
1137,Apartment/Condominium,"$6,952",1358 sqft,Yes,"$2,098",R2862177,,Residential,2005,,"2304 - 1077 W Cordova St, Vancouver, BC",2,2,2,21/03/2024,"$2,850,000"
1138,Apartment/Condominium,"$1,883",500 sqft,Yes,"$1,496",R2862195,,Residential,2019,,"612 - 89 Nelson St, Vancouver, BC",1,1,1,20/03/2024,"$748,000"
1139,Townhouse,"$5,233",1242 sqft,Yes,"$1,207",R2862899,,Residential,2021,,"1396 Hornby St, Vancouver, BC",2,2,1,21/03/2024,"$1,499,900"
1140,Single Family Residence,"$29,117",7516 sqft,Yes,"$1,274",R2862141,,Residential,2024,,"6610 Churchill St, Vancouver, BC",6,4,2,21/03/2024,"$9,580,000"
1141,Apartment/Condominium,"$2,842",966 sqft,Yes,"$1,118",R2862228,,Residential,1995,,"1502 - 183 Keefer Pl, Vancouver, BC",2,2,1,20/03/2024,"$1,080,000"
1142,Apartment/Condominium,"$7,911",1072 sqft,Yes,"$2,565",R2863390,,Residential,2023,,"2004 - 1568 Alberni St, Vancouver, BC",2,2,1,20/03/2024,"$2,750,000"
1143,Single Family Residence,"$5,395",1622 sqft,No,"$2,065",R2862020,,Residential,1910,,"3014 Fraser St, Vancouver, BC",3,4,3,19/03/2024,"$3,350,000"
1144,Single Family Residence,"$9,795",3545 sqft,Yes,"$1,266",R2861251,,Residential,2010,,"1060 E 61st Ave, Vancouver, BC",5,7,0,18/03/2024,"$4,488,000"
1145,Apartment/Condominium,"$8,925",1695 sqft,Yes,"$1,768",R2861038,,Residential,2010,,"303 - 1560 Homer Mews, Vancouver, BC",2,2,3,18/03/2024,"$2,998,000"
1146,Apartment/Condominium,"$2,531",656 sqft,Yes,"$1,368",R2861193,,Residential,2019,,"101 - 438 King Edward Ave W, Vancouver, BC",1,1,0,18/03/2024,"$898,000"
1147,Single Family Residence,"$6,483",1963 sqft,No,"$1,013",R2862062,,Residential,1955,,"2412 E 28th Ave, Vancouver, BC",2,4,0,18/03/2024,"$1,990,000"
1148,Apartment/Condominium,"$3,504",1018 sqft,Yes,"$1,206",R2861709,,Residential,2013,,"1402 - 89 W 2nd Ave, Vancouver, BC",2,2,1,19/03/2024,"$1,228,000"
1149,Apartment/Condominium,"$2,316",776 sqft,Yes,"$1,274",R2861494,,Residential,1994,,"2701 - 1188 Howe St, Vancouver, BC",2,2,1,19/03/2024,"$989,000"
1150,Single Family Residence,"$7,766",2375 sqft,Yes,"$1,089",R2861439,,Residential,1930,,"336 E 43rd Ave, Vancouver, BC",5,7,1,19/03/2024,"$2,588,000"
1151,Apartment/Condominium,"$2,305",1125 sqft,Yes,$736,R2860413,,Residential,1988,,"104 - 7520 Columbia St, Vancouver, BC",2,2,1,17/03/2024,"$829,000"
1152,Single Family Residence,"$6,678",1960 sqft,Yes,"$2,551",R2860707,,Residential,2000,,"5028 Payne St, Vancouver, BC",4,3,3,17/03/2024,"$5,000,000"
1153,Single Family Residence,"$38,623",5512 sqft,Yes,"$1,393",R2860339,,Residential,2012,,"1335 W 26th Ave, Vancouver, BC",6,6,4,17/03/2024,"$7,680,000"
1154,Single Family Residence,"$11,888",3568 sqft,No,$919,R2860308,,Residential,1979,,"2680 Woodland Dr, Vancouver, BC",4,10,2,16/03/2024,"$3,280,000"
1155,Single Family Residence,"$18,951",4795 sqft,Yes,"$1,038",R2860407,,Residential,1996,,"2571 W 36th Ave, Vancouver, BC",5,7,4,17/03/2024,"$4,980,000"
1156,Single Family Residence,"$15,221",3985 sqft,Yes,"$1,151",R2860895,,Residential,2005,,"1662 W 61st Ave, Vancouver, BC",6,7,5,15/03/2024,"$4,588,000"
1157,Apartment/Condominium,"$1,827",519 sqft,Yes,"$1,078",R2861270,,Residential,2006,,"2315 - 610 Granville St, Vancouver, BC",1,1,1,17/03/2024,"$559,900"
1158,Apartment/Condominium,"$1,981",712 sqft,No,"$1,037",R2860343,,Residential,2009,,"2004 - 108 W Cordova St, Vancouver, BC",1,1,0,17/03/2024,"$738,800"
1159,Apartment/Condominium,,665 sqft,Yes,$987,R2859108,,Residential,2017,,"206 - 3281 E Kent Ave N, Vancouver, BC",1,1,1,12/03/2024,"$657,000"
1160,Single Family Residence,"$24,050",5775 sqft,Yes,$951,R2859603,,Residential,2008,,"1028 W 58th Ave, Vancouver, BC",7,7,5,12/03/2024,"$5,495,000"
1161,Apartment/Condominium,"$2,211",765 sqft,Yes,"$1,095",R2858950,,Residential,2018,,"1506 - 8538 River District Cross, Vancouver, BC",2,2,1,12/03/2024,"$838,000"
1162,Apartment/Condominium,"$3,167",1342 sqft,No,$860,R2859639,,Residential,1918,,"3A - 34 Powell St, Vancouver, BC",1,2,0,12/03/2024,"$1,155,000"
1163,Single Family Residence,"$37,477",4596 sqft,Yes,"$1,849",R2858871,,Residential,1926,,"1667 W 40th Ave, Vancouver, BC",4,4,4,12/03/2024,"$8,500,000"
1164,Apartment/Condominium,"$2,289",786 sqft,Yes,"$1,066",R2858880,,Residential,2016,,"2707 - 5665 Boundary Rd, Vancouver, BC",2,2,2,12/03/2024,"$838,000"
1165,Apartment/Condominium,"$3,946",1048 sqft,Yes,"$1,326",R2859504,,Residential,2008,,"2306 - 8 Smithe Mews, Vancouver, BC",2,2,1,12/03/2024,"$1,390,000"
1166,Multi Family,"$6,230",1470 sqft,Yes,"$1,122",R2858771,,Residential,2024,,"1548 E 41st Ave, Vancouver, BC",4,4,1,03/04/2024,"$1,649,777"
1167,Apartment/Condominium,"$1,264",670 sqft,Yes,"$1,310",R2858079,,Residential,2015,,"110 - 6033 Gray Ave, Vancouver, BC",1,1,1,10/03/2024,"$878,000"
