,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
465,Single Family Residence,"$7,171",4067 sqft,Yes,$784,R2838244,,Residential,2011,,"5891 Mckee St, Burnaby, BC",6,7,0,20/12/2023,"$3,188,800"
466,Apartment/Condominium,"$1,673",996 sqft,Yes,$690,R2834805,,Residential,2006,,"707 - 9262 University Cres, Burnaby, BC",2,2,2,26/11/2023,"$688,000"
467,Single Family Residence,"$6,869",4028 sqft,Yes,$990,R2834187,,Residential,1979,,"8246 Burnlake Dr, Burnaby, BC",3,5,6,21/11/2023,"$3,990,000"
468,Single Family Residence,"$5,279",3100 sqft,No,"$1,059",R2833764,,Residential,1982,,"4421 Parker St, Burnaby, BC",4,8,4,20/11/2023,"$3,285,000"
469,Apartment/Condominium,,1006 sqft,Yes,"$1,192",R2834310,,Residential,2023,,"403 - 5535 Hastings St, Burnaby, BC",2,2,1,22/11/2023,"$1,200,000"
470,Apartment/Condominium,,838 sqft,Yes,"$1,485",R2834399,,Residential,2023,,"201 - 5535 Hastings St, Burnaby, BC",1,1,1,23/11/2023,"$1,245,000"
471,Apartment/Condominium,"$1,903",840 sqft,Yes,$983,R2811309,,Residential,2011,,"1503 - 6688 Arcola St, Burnaby, BC",2,2,1,30/08/2023,"$826,000"
472,Apartment/Condominium,"$2,296",989 sqft,Yes,"$1,313",R2813967,,Residential,2020,,"4003 - 6383 Mckay Ave, Burnaby, BC",2,2,2,10/09/2023,"$1,299,000"
473,Apartment/Condominium,"$1,551",615 sqft,Yes,"$1,007",R2804400,,Residential,2011,,"503 - 2200 Douglas Rd, Burnaby, BC",1,1,1,03/08/2023,"$619,800"
474,Townhouse,"$2,297",1329 sqft,Yes,$676,R2811462,,Residential,1993,,"14 - 7520 18 Th St, Burnaby, BC",2,3,1,04/09/2023,"$899,000"
475,Townhouse,"$2,067",1124 sqft,Yes,$709,R2808257,,Residential,2013,,"106 - 9025 Highland Crt, Burnaby, BC",2,2,1,17/08/2023,"$798,000"
476,Apartment/Condominium,,549 sqft,Yes,"$1,344",R2813554,,Residential,2023,,"3008 - 3833 Evergreen Pl, Burnaby, BC",1,1,1,07/09/2023,"$738,000"
477,Single Family Residence,"$5,786",4285 sqft,Yes,$326,10283593,,Residential,2008,,"6128 Patterson Ave, Burnaby, BC",4,4,7,01/09/2023,"$1,399,000"
478,Apartment/Condominium,"$2,370",907 sqft,Yes,"$1,177",R2814999,,Residential,2018,,"801 - 6638 Dunblane Ave, Burnaby, BC",2,2,1,10/09/2023,"$1,068,000"
