beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails,streetAddress,city,neighborhood,postalCode,age,priceToTaxRatio,listingYear,listingMonth,distanceToCenter,distanceToSchool,nearestSchool
6,2,"922 Park Dr, Vancouver, BC, Canada",2194.0,1,8214.0,1088.0,1931.0,SingleFamily,2024-06-02,2389000.0,49.2139057,-123.1281392,"Park Drive, Marpole, Vancouver, Metro Vancouver Regional District, British Columbia, V6P, Canada",922 Park Dr,Vancouver,Marpole, V6P,93.0,290.8448989530071,2024,6,1179.0741976148815,423.1710343654563,Lord Roberts Annex
4,4,"1139 W Cordova St, Vancouver, BC, Canada",3788.0,3,33736.0,1845.0,2008.0,Townhouse,2024-06-02,6990000.0,49.28896865,-123.11999728034756,"Two Harbour Green, 1139, West Cordova Street, Coal Harbour, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6C, Canada",1139 W Cordova St,Vancouver,Downtown, V6C,16.0,207.19705952098647,2024,6,6737.323059412237,358.2015025424023,Sir James Douglas Annex
7,5,"5407 Commercial St, Vancouver, BC, Canada",3491.0,1,5346.0,1027.0,2024.0,SingleFamily,2024-05-30,3588000.0,49.2466411,-123.0678507,"Commercial Street, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5N, Canada",5407 Commercial St,Vancouver,Kensington-Cedar Cottage, V5N,0.0,671.1560044893379,2024,5,9263.308759650641,312.8739770151359,G T Cunningham Elementary
1,1,"4315 Fraser St, Vancouver, BC, Canada",645.0,0,1363.0,813.0,1989.0,Condo,2024-05-30,525000.0,49.24632025,-123.09055064557676,"4315, Fraser Street, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5V, Canada",4315 Fraser St,Vancouver,Kensington-Cedar Cottage, V5V,35.0,385.1797505502568,2024,5,1429.7193829870432,386.28920231422313,Lord Roberts Annex
2,2,"209 E 7th Ave, Vancouver, BC, Canada",925.0,1,2986.0,1318.0,2018.0,Condo,2024-05-30,1220000.0,49.2647236,-123.1003606,"209, East 7th Avenue, Mount Pleasant, Vancouver, Metro Vancouver Regional District, British Columbia, V5T, Canada",209 E 7th Ave,Vancouver,Mount Pleasant, V5T,6.0,408.5733422638982,2024,5,6674.168248244964,242.28468896546113,Carnarvon Community Elementary
5,2,"2616 Franklin St, Vancouver, BC, Canada",2050.0,4,6345.0,828.0,1940.0,SingleFamily,2024-05-30,1699000.0,49.28186645,-123.05139695,"2616, Franklin Street, Hastings-Sunrise, Vancouver, Metro Vancouver Regional District, British Columbia, V5K, Canada",2616 Franklin St,Vancouver,Hastings-Sunrise, V5K,84.0,267.76989755713157,2024,5,9718.017656556365,119.67211025508401,St Mary's
5,3,"2067 44Th Ave E, Vancouver, BC, Canada",1500.0,2,6619.0,1132.0,2024.0,MultiFamily,2024-05-30,1698000.0,49.2303327,-123.0507957,"East 44th Avenue, Victoria-Fraserview, Vancouver, Metro Vancouver Regional District, British Columbia, V5R, Canada",2067 44Th Ave E,Vancouver,Victoria-Fraserview, V5R,0.0,256.5342196706451,2024,5,775.4665229068836,334.7359512402818,Elsie Roy Elementary
2,2,"5657 Hampton Pl, Vancouver, BC, Canada",1119.0,2,1514.0,1071.0,1998.0,Condo,2024-05-30,1199000.0,49.2596299,-123.23345349779048,"The Stratford, 5657, Hampton Place, Electoral Area A, Metro Vancouver Regional District, British Columbia, V6T, Canada",5657 Hampton Pl,Vancouver,Electoral Area A, V6T,26.0,791.9418758256274,2024,5,9361.47036984819,87.50089723186129,G T Cunningham Elementary
6,5,"6479 Larch St, Vancouver, BC, Canada",4182.0,4,15429.0,1095.0,2009.0,SingleFamily,2024-05-30,4580000.0,49.2634739,-123.162435,"Larch Street, Kitsilano, Vancouver, Metro Vancouver Regional District, British Columbia, V6K, Canada",6479 Larch St,Vancouver,Kitsilano, V6K,15.0,296.8436061961242,2024,5,700.9633572813489,216.24088377252366,Lowell High School
2,2,"1500 Alberni St, Vancouver, BC, Canada",1347.0,1,3334.0,889.0,1991.0,Condo,2024-05-30,1198000.0,49.289379,-123.13056579244711,"1500 Alberni, 1500, Alberni Street, Davie Village, West End, Vancouver, Metro Vancouver Regional District, British Columbia, V6G 3C9, Canada",1500 Alberni St,Vancouver,West End, V6G 3C9,33.0,359.32813437312535,2024,5,4850.829898380422,764.8846862121648,Sir Richard McBride Elementary
2,1,"1771 Nelson St, Vancouver, BC, Canada",965.0,1,2191.0,880.0,1990.0,Condo,2024-05-29,849900.0,49.2893508,-123.137982075,"1771, Nelson Street, West End, Vancouver, Metro Vancouver Regional District, British Columbia, V6G 1M6, Canada",1771 Nelson St,Vancouver,West End, V6G 1M6,34.0,387.9050661798266,2024,5,420.48271943279093,409.5352153209434,Columbia Academy
5,3,"1210 E 63rd Ave, Vancouver, BC, Canada",2700.0,3,6619.0,684.0,1976.0,SingleFamily,2024-05-29,1849000.0,49.213003,-123.0396956,"East 63rd Avenue, Champlain Heights, Killarney, Vancouver, Metro Vancouver Regional District, British Columbia, V5S, Canada",1210 E 63rd Ave,Vancouver,Killarney, V5S,48.0,279.3473334340535,2024,5,1313.3265765791834,237.88788017662674,Eaton Arrowsmith School (Vancouver) Ltd
2,2,"1033 Marinaside Cres, Vancouver, BC, Canada",2093.0,2,11741.0,2044.0,2002.0,Condo,2024-05-29,4280000.0,49.27347245,-123.1163097200126,"Quaywest Tower I, 1033, Marinaside Crescent, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6Z, Canada",1033 Marinaside Cres,Vancouver,Downtown, V6Z,22.0,364.53453709224084,2024,5,10725.000640261534,526.796620680584,Champlain Heights Community Elementary
5,6,"4007 W 19th Ave, Vancouver, BC, Canada",2967.0,2,8788.0,1546.0,2024.0,SingleFamily,2024-05-29,4588000.0,49.2542327,-123.1161084,"West 19th Avenue, South Cambie, Vancouver, Metro Vancouver Regional District, British Columbia, V5Z, Canada",4007 W 19th Ave,Vancouver,South Cambie, V5Z,0.0,522.0755575785162,2024,5,373.3922167175716,475.96320516850767,Columbia Academy
5,2,"3057 Rupert St, Vancouver, BC, Canada",1261.0,1,5940.0,2141.0,1965.0,SingleFamily,2024-05-29,2700000.0,49.2324746,-123.0431116,"Rupert Street, Killarney, Vancouver, Metro Vancouver Regional District, British Columbia, V5R, Canada",3057 Rupert St,Vancouver,Killarney, V5R,59.0,454.54545454545456,2024,5,13107.239281370206,313.7636985031775,University Hill Secondary
5,2,"1943 12Th Ave E, Vancouver, BC, Canada",1212.0,2,4991.0,1227.0,2006.0,MultiFamily,2024-05-29,1488000.0,49.259695,-123.0648726,"1943, East 12th Avenue, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5N, Canada",1943 12Th Ave E,Vancouver,Kensington-Cedar Cottage, V5N,18.0,298.1366459627329,2024,5,461.2545783358954,288.08128325975673,Columbia Academy
2,2,"788 W 8th Ave, Vancouver, BC, Canada",1178.0,2,3501.0,2088.0,1991.0,Condo,2024-05-29,2460000.0,49.2640222,-123.1213439,"788, West 8th Avenue, South Granville, Fairview, Vancouver, Metro Vancouver Regional District, British Columbia, V5Z, Canada",788 W 8th Ave,Vancouver,Fairview, V5Z,33.0,702.6563838903171,2024,5,574.1141642678743,303.3937526916018,Columbia Academy
1,1,"131 Regiment Sq, Vancouver, BC, Canada",510.0,0,1552.0,1056.0,2007.0,Condo,2024-05-29,539000.0,49.2789267,-123.1107446,"Regiment Square, Gastown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B, Canada",131 Regiment Sq,Vancouver,Downtown, V6B,17.0,347.2938144329897,2024,5,2724.7034482583285,554.3726484390027,L'Ecole Bilingue Elementary
5,4,"1868 W 61st Ave, Vancouver, BC, Canada",4383.0,2,11941.0,850.0,1989.0,SingleFamily,2024-05-28,3728000.0,49.215085,-123.107028,"West 61st Avenue, Marpole, Vancouver, Metro Vancouver Regional District, British Columbia, V5X, Canada",1868 W 61st Ave,Vancouver,Marpole, V5X,35.0,312.20165815258355,2024,5,9718.017656556365,119.67211025508401,St Mary's
2,2,"2733 Chandlery Pl, Vancouver, BC, Canada",791.0,2,1033.0,840.0,2000.0,Condo,2024-05-28,665000.0,49.20704895,-123.0508064625,"2733, Chandlery Place, Killarney, Vancouver, Metro Vancouver Regional District, British Columbia, V5S, Canada",2733 Chandlery Pl,Vancouver,Killarney, V5S,24.0,643.756050338819,2024,5,522.7269336177947,503.9454947243371,Elsie Roy Elementary
2,2,"2851 Heather St, Vancouver, BC, Canada",1115.0,1,3690.0,1165.0,2008.0,Condo,2024-05-28,1299900.0,49.2599569,-123.12036797717164,"2851, Heather Street, Fairview, Vancouver, Metro Vancouver Regional District, British Columbia, V5Z 0A2, Canada",2851 Heather St,Vancouver,Fairview, V5Z 0A2,16.0,352.2764227642276,2024,5,10310.340176653173,1180.3009873544308,Lord Strathcona Community Elementary
3,2,"1111 Richards St, Vancouver, BC, Canada",1383.0,0,5640.0,1220.0,2021.0,Condo,2024-05-28,1688000.0,49.27692455,-123.12323908254116,"8X on the Park, 1111, Richards Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B 0S3, Canada",1111 Richards St,Vancouver,Downtown, V6B 0S3,3.0,299.290780141844,2024,5,1349.7974052762734,345.38211085099636,Lord Roberts Annex
13,4,"5770 Chancellor Blvd, Vancouver, BC, Canada",4711.0,6,16887.0,1273.0,1929.0,SingleFamily,2024-05-28,5998000.0,49.2662443,-123.2196463,"Chancellor Boulevard, West Point Grey, Electoral Area A, Metro Vancouver Regional District, British Columbia, V6T, Canada",5770 Chancellor Blvd,Vancouver,Electoral Area A, V6T,95.0,355.1844614200272,2024,5,286.07308995042547,561.6091208798274,Columbia Academy
3,2,"1133 Hornby St, Vancouver, BC, Canada",1054.0,2,3568.0,1166.0,2018.0,Condo,2024-05-28,1230000.0,49.27481915,-123.13361621708248,"Hornby Street, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6Z, Canada",1133 Hornby St,Vancouver,Downtown, V6Z,6.0,344.7309417040359,2024,5,4669.135663114301,334.9883191222598,St. John's School
1,1,"1308 Hornby St, Vancouver, BC, Canada",467.0,0,1641.0,1241.0,2014.0,Condo,2024-05-27,580000.0,49.27702095,-123.12973953782928,"Salt, 1308, Hornby Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6Z, Canada",1308 Hornby St,Vancouver,Downtown, V6Z,10.0,353.4430225472273,2024,5,840.2026920401182,248.18339291700374,Elsie Roy Elementary
1,1,"1077 W Cordova St, Vancouver, BC, Canada",778.0,1,3698.0,1793.0,2005.0,Condo,2024-05-27,1395000.0,49.28842185,-123.1179687979728,"Rogers Tower, 1067;1077, West Cordova Street, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6C, Canada",1077 W Cordova St,Vancouver,Downtown, V6C,19.0,377.23093564088697,2024,5,13201.85173445746,281.3535182799935,University Hill Secondary
3,3,"1233 Alberni St, Vancouver, BC, Canada",1785.0,1,4749.0,1119.0,1998.0,Townhouse,2024-05-27,1999000.0,49.2882309,-123.1282601,"Alberni Street, Davie Village, West End, Vancouver, Metro Vancouver Regional District, British Columbia, V6E, Canada",1233 Alberni St,Vancouver,West End, V6E,26.0,420.9307222573173,2024,5,5067.1777833250335,302.67909956050124,St Anthony of Padua
2,2,"1288 W Georgia St, Vancouver, BC, Canada",823.0,1,2653.0,1200.0,1998.0,Condo,2024-05-27,988000.0,49.2876057,-123.1267611,"West Tower, 1288, West Georgia Street, Coal Harbour, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6E 4R3, Canada",1288 W Georgia St,Vancouver,Downtown, V6E 4R3,26.0,372.4085940444779,2024,5,981.5206460565636,11.613598380104158,Pattison High School
3,3,"4740 Argyle St, Vancouver, BC, Canada",1538.0,1,6551.0,1104.0,2023.0,MultiFamily,2024-05-27,1698000.0,49.2100338,-123.0713141,"Argyle Street, Victoria-Fraserview, Vancouver, Metro Vancouver Regional District, British Columbia, V5P, Canada",4740 Argyle St,Vancouver,Victoria-Fraserview, V5P,1.0,259.19706914974813,2024,5,4752.079412468848,387.63972226613896,Sir Richard McBride Elementary
5,3,"5262 Mckinnon St, Vancouver, BC, Canada",2021.0,1,3346.0,988.0,2024.0,MultiFamily,2024-05-27,1998000.0,49.2291892,-123.0386314,"McKinnon Street, Killarney, Vancouver, Metro Vancouver Regional District, British Columbia, V5S, Canada",5262 Mckinnon St,Vancouver,Killarney, V5S,0.0,597.1309025702332,2024,5,3764.4644506705135,447.20093783387495,Johnathan Academy
2,1,"1283 Howe St, Vancouver, BC, Canada",619.0,0,2259.0,1292.0,2019.0,Condo,2024-05-27,799900.0,49.27720925,-123.1285575603956,"Tate, 1283, Howe Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6Z, Canada",1283 Howe St,Vancouver,Downtown, V6Z,5.0,354.09473218238156,2024,5,13338.935571822929,596.7661398145527,University Hill Elementary
3,2,"7450 Balaclava St, Vancouver, BC, Canada",2053.0,6,10514.0,1887.0,1985.0,SingleFamily,2024-05-27,3875000.0,49.2566162,-123.1743815,"Balaclava Street, Arbutus-Ridge, Vancouver, Metro Vancouver Regional District, British Columbia, V6L, Canada",7450 Balaclava St,Vancouver,Arbutus-Ridge, V6L,39.0,368.5562107665969,2024,5,5145.459523014963,235.95905895292236,St Joseph's
2,1,"3489 Ascot Pl, Vancouver, BC, Canada",737.0,1,1460.0,853.0,1994.0,Condo,2024-07-14,629000.0,49.2388994,-123.0325055,"Ascot Place, Renfrew-Collingwood, Vancouver, Metro Vancouver Regional District, British Columbia, V5R, Canada",3489 Ascot Pl,Vancouver,Renfrew-Collingwood, V5R,30.0,430.82191780821915,2024,7,13346.231683968916,154.90111433579088,University Hill Secondary
2,2,"1055 Richards St, Vancouver, BC, Canada",880.0,1,2886.0,1477.0,2009.0,Condo,2024-05-26,1299900.0,49.27755655,-123.12220920430576,"Donovan, 1055, Richards Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B, Canada",1055 Richards St,Vancouver,Downtown, V6B,15.0,450.4158004158004,2024,5,5663.7734283999425,317.8290446110058,Lord Selkirk Annex
1,1,"5520 Joyce St, Vancouver, BC, Canada",448.0,0,803.0,1116.0,1989.0,Condo,2024-05-26,500000.0,49.2334154,-123.0368402,"Joyce Street, Renfrew-Collingwood, Vancouver, Metro Vancouver Regional District, British Columbia, V5R, Canada",5520 Joyce St,Vancouver,Renfrew-Collingwood, V5R,35.0,622.66500622665,2024,5,1593.572209012036,282.93168132657644,Lord Roberts Annex
2,2,"131 Regiment Sq, Vancouver, BC, Canada",816.0,1,2505.0,1149.0,2007.0,Condo,2024-05-26,938000.0,49.2789267,-123.1107446,"Regiment Square, Gastown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B, Canada",131 Regiment Sq,Vancouver,Downtown, V6B,17.0,374.4510978043912,2024,5,10450.257655632118,649.7363397541766,Queen Mary Elementary
8,7,"6754 Ross St, Vancouver, BC, Canada",3373.0,2,10020.0,740.0,2012.0,SingleFamily,2024-05-26,2499000.0,49.2337393,-123.0825573,"Ross Street, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5W, Canada",6754 Ross St,Vancouver,Kensington-Cedar Cottage, V5W,12.0,249.4011976047904,2024,5,5974.79881335156,302.5256182421101,Lord Selkirk Elementary
2,2,"885 Cambie St, Vancouver, BC, Canada",1042.0,1,3800.0,1438.0,2021.0,Condo,2024-05-26,1499000.0,49.27744800000001,-123.1165434366712,"The Smithe, 885, Cambie Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B, Canada",885 Cambie St,Vancouver,Downtown, V6B,3.0,394.4736842105263,2024,5,4828.21396358974,430.64837512304206,Vancouver Hebrew Academy
2,2,"2411 Heather St, Vancouver, BC, Canada",1077.0,1,3807.0,1242.0,2012.0,Condo,2024-05-26,1338000.0,49.2639172,-123.1201538,"2411, Heather Street, Fairview, Vancouver, Metro Vancouver Regional District, British Columbia, V5Z, Canada",2411 Heather St,Vancouver,Fairview, V5Z,12.0,351.4578408195429,2024,5,6038.370666904993,563.5831877333491,Kitsilano Secondary
2,2,"5665 Boundary Rd, Vancouver, BC, Canada",785.0,1,2272.0,1063.0,2016.0,Condo,2024-05-26,835000.0,49.23316665,-123.02398800750125,"5665, Boundary Road, Renfrew-Collingwood, Vancouver, Metro Vancouver Regional District, British Columbia, V5R 2P9, Canada",5665 Boundary Rd,Vancouver,Renfrew-Collingwood, V5R 2P9,8.0,367.5176056338028,2024,5,7197.63305110898,767.6143374446833,Lord Byng Secondary
1,1,"867 Hamilton St, Vancouver, BC, Canada",781.0,1,1846.0,959.0,1994.0,Condo,2024-05-26,749000.0,49.27841725,-123.11717249483212,"Jardine's Lookout, 867, Hamilton Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B 2R7, Canada",867 Hamilton St,Vancouver,Downtown, V6B 2R7,30.0,405.7421451787649,2024,5,397.936226221646,556.9129779255429,Columbia Academy
2,2,"5728 Berton Ave, Vancouver, BC, Canada",1010.0,2,2176.0,1385.0,2013.0,Condo,2024-05-26,1399000.0,49.2555694,-123.2331262085157,"Academy, 5728, Berton Avenue, Wesbrook Village, Electoral Area A, Metro Vancouver Regional District, British Columbia, V6S, Canada",5728 Berton Ave,Vancouver,Electoral Area A, V6S,11.0,642.9227941176471,2024,5,1402.1907890387927,440.3904413847406,Lord Roberts Annex
1,1,"869 Beatty St, Vancouver, BC, Canada",530.0,1,2825.0,1094.0,1999.0,Condo,2024-05-26,579900.0,49.27695875,-123.115371846558,"Hooper Building, 869, Beatty Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B, Canada",869 Beatty St,Vancouver,Downtown, V6B,25.0,205.27433628318585,2024,5,5352.963266120803,348.7023520146104,Vancouver Hebrew Academy
1,1,"89 Nelson St, Vancouver, BC, Canada",500.0,1,1938.0,1498.0,2019.0,Condo,2024-05-26,749000.0,49.2752043,-123.1150189,"89, Nelson Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6Z, Canada",89 Nelson St,Vancouver,Downtown, V6Z,5.0,386.4809081527348,2024,5,2884.8388079758197,611.8309339139024,VISST
4,2,"1398 The Crescent, Vancouver, BC, Canada",1994.0,3,4565.0,1002.0,1968.0,SingleFamily,2024-05-26,1999000.0,49.2556543,-123.13513334944184,"The Crescent, Shaughnessy, Vancouver, Metro Vancouver Regional District, British Columbia, V6H, Canada",1398 The Crescent,Vancouver,Shaughnessy, V6H,56.0,437.89704271631985,2024,5,919.0481410015278,131.70365958210272,Sino Bright School BC
2,1,"3489 Ascot Pl, Vancouver, BC, Canada",750.0,1,1540.0,826.0,1994.0,Condo,2024-05-26,619900.0,49.2388994,-123.0325055,"Ascot Place, Renfrew-Collingwood, Vancouver, Metro Vancouver Regional District, British Columbia, V5R, Canada",3489 Ascot Pl,Vancouver,Renfrew-Collingwood, V5R,30.0,402.53246753246754,2024,5,7909.602656335415,206.9555725937428,John Norquay Elementary
2,2,"939 Homer St, Vancouver, BC, Canada",1130.0,2,3889.0,1592.0,1997.0,Condo,2024-05-26,1799900.0,49.27807355,-123.11951925380777,"The Pinnacle, 939, Homer Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B, Canada",939 Homer St,Vancouver,Downtown, V6B,27.0,462.8182051941373,2024,5,6729.835952263918,521.427694583247,Carnarvon Community Elementary
4,4,"2522 Trinity St, Vancouver, BC, Canada",2898.0,2,8498.0,1000.0,2012.0,SingleFamily,2024-05-26,2899999.0,49.2897047,-123.02363,"Trinity Street, Hastings-Sunrise, Vancouver, Metro Vancouver Regional District, British Columbia, V5K, Canada",2522 Trinity St,Vancouver,Hastings-Sunrise, V5K,12.0,341.2566486232055,2024,5,2731.5808278704176,286.10355684463303,Lord Roberts Elementary
1,1,"1111 Alberni St, Vancouver, BC, Canada",678.0,1,2448.0,1327.0,2008.0,Condo,2024-05-26,899900.0,49.2882309,-123.1282601,"Alberni Street, Davie Village, West End, Vancouver, Metro Vancouver Regional District, British Columbia, V6E, Canada",1111 Alberni St,Vancouver,West End, V6E,16.0,367.6062091503268,2024,5,6076.310621423617,0.0,David Thompson Secondary
3,4,"777 Richards St, Vancouver, BC, Canada",2352.0,2,10991.0,1440.0,2017.0,Condo,2024-05-26,3388000.0,49.28052035,-123.1177996180568,"Telus Garden Residences, 777, Richards Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B, Canada",777 Richards St,Vancouver,Downtown, V6B,7.0,308.2522063506505,2024,5,2033.7170304438207,601.0748563091933,Lord Roberts Annex
1,1,"1365 W 4Th Ave, Vancouver, BC, Canada",778.0,1,2194.0,1028.0,1985.0,Condo,2024-05-26,799999.0,49.2682086,-123.1573595,"West 4th Avenue, Kitsilano, Vancouver, Metro Vancouver Regional District, British Columbia, V6K, Canada",1365 W 4Th Ave,Vancouver,Kitsilano, V6K,39.0,364.630355515041,2024,5,1129.5718894350082,158.87843593014478,šxʷwəq̓ʷəθət Crosstown Elementary
1,1,"1133 Homer St, Vancouver, BC, Canada",646.0,1,2088.0,1126.0,2008.0,Condo,2024-05-23,728000.0,49.27616605,-123.1223957546423,"H&H, 1133, Homer Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6B 0B1, Canada",1133 Homer St,Vancouver,Downtown, V6B 0B1,16.0,348.65900383141764,2024,5,2884.8388079758197,611.8309339139024,VISST
2,2,"5782 Berton Ave, Vancouver, BC, Canada",912.0,1,1451.0,1138.0,2011.0,Condo,2024-05-23,1038000.0,49.255594,-123.2339865,"Berton Avenue, Wesbrook Village, Electoral Area A, Metro Vancouver Regional District, British Columbia, V6S, Canada",5782 Berton Ave,Vancouver,Electoral Area A, V6S,13.0,715.368711233632,2024,5,872.4799498512363,210.59244963536392,Sino Bright School BC
6,3,"7520 Montcalm St, Vancouver, BC, Canada",2680.0,4,9463.0,1149.0,1977.0,SingleFamily,2024-05-23,3080000.0,49.2089793,-123.1357972,"Montcalm Street, Marpole, Vancouver, Metro Vancouver Regional District, British Columbia, V6P, Canada",7520 Montcalm St,Vancouver,Marpole, V6P,47.0,325.4781781676001,2024,5,2511.4241024612625,221.82063828772723,St Francis Xavier
2,1,"989 Nelson St, Vancouver, BC, Canada",668.0,0,1710.0,1047.0,1995.0,Condo,2024-05-23,699900.0,49.2810767,-123.12495042806384,"The Electra, 989, Nelson Street, Yaletown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6Z 2S1, Canada",989 Nelson St,Vancouver,Downtown, V6Z 2S1,29.0,409.29824561403507,2024,5,3422.4753829754923,695.9507052500713,VISST
3,1,"1263 E 23Rd Ave, Vancouver, BC, Canada",1337.0,0,6801.0,1480.0,1928.0,SingleFamily,2024-05-23,1980000.0,49.2499145,-123.0779314,"East 23rd Avenue, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5V, Canada",1263 E 23Rd Ave,Vancouver,Kensington-Cedar Cottage, V5V,96.0,291.1336568151742,2024,5,5043.429340630681,221.19702263390863,Prince Of Wales Secondary
6,2,"1165 W 49th Ave, Vancouver, BC, Canada",2508.0,2,9215.0,1311.0,1947.0,SingleFamily,2024-05-23,3290000.0,49.2265667,-123.128513,"West 49th Avenue, Oakridge, Vancouver, Metro Vancouver Regional District, British Columbia, V6M, Canada",1165 W 49th Ave,Vancouver,Oakridge, V6M,77.0,357.0265870862724,2024,5,1305.0040583432692,161.8292466901033,Westside Montessori Academy
4,3,"5410 Shortcut Rd, Vancouver, BC, Canada",2045.0,4,5959.0,1540.0,2021.0,Townhouse,2024-05-23,3150000.0,49.2651244,-123.2358046,"5410, Shortcut Road, leləm̓, Electoral Area A, Metro Vancouver Regional District, British Columbia, V6T, Canada",5410 Shortcut Rd,Vancouver,Electoral Area A, V6T,3.0,528.6121832522235,2024,5,1461.3666440436334,425.08926813971544,False Creek Elementary
7,3,"1575 E 12th Ave, Vancouver, BC, Canada",2910.0,6,6775.0,1097.0,1912.0,MultiFamily,2024-05-23,3195000.0,49.259777,-123.0720218,"1575, East 12th Avenue, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5N, Canada",1575 E 12th Ave,Vancouver,Kensington-Cedar Cottage, V5N,112.0,471.58671586715866,2024,5,825.8363033460489,254.022607363115,Elsie Roy Elementary
2,2,"5928 Birney Ave, Vancouver, BC, Canada",851.0,1,1524.0,1137.0,2010.0,Condo,2024-05-22,968000.0,49.2533453,-123.2351271,"5928, Birney Avenue, Wesbrook Village, Electoral Area A, Metro Vancouver Regional District, British Columbia, V6S, Canada",5928 Birney Ave,Vancouver,Electoral Area A, V6S,14.0,635.1706036745406,2024,5,593.2900287662441,497.5028023154713,Eaton Arrowsmith School (Vancouver) Ltd
3,1,"4825 Argyle St, Vancouver, BC, Canada",1100.0,0,6268.0,1716.0,1955.0,SingleFamily,2024-05-22,1888000.0,49.2412077,-123.07114762539472,"4825, Argyle Street, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5N, Canada",4825 Argyle St,Vancouver,Kensington-Cedar Cottage, V5N,69.0,301.2125079770262,2024,5,1117.849232437775,246.08309516654387,šxʷwəq̓ʷəθət Crosstown Elementary
0,1,"1003 Burnaby St, Vancouver, BC, Canada",404.0,1,1312.0,1259.0,1999.0,Condo,2024-05-22,509000.0,49.27867565,-123.1302983375,"Milano, 1003, Burnaby Street, Davie Village, West End, Vancouver, Metro Vancouver Regional District, British Columbia, V6E, Canada",1003 Burnaby St,Vancouver,General Vancouver District, V6E,25.0,387.9573170731707,2024,5,1337.3253133737455,464.82128010877057,šxʷwəq̓ʷəθət Crosstown Elementary
3,3,"4227 W 14th Ave, Vancouver, BC, Canada",2400.0,2,9711.0,1333.0,1990.0,SingleFamily,2024-05-22,3200000.0,49.2601996,-123.209355,"West 14th Avenue, West Point Grey, Vancouver, Metro Vancouver Regional District, British Columbia, V6R, Canada",4227 W 14th Ave,Vancouver,West Point Grey, V6R,34.0,329.5232210894861,2024,5,2697.8609995901907,179.23101441492187,VISST
7,2,"4005 Alice St, Vancouver, BC, Canada",2130.0,3,6135.0,844.0,1906.0,SingleFamily,2024-05-22,1799000.0,49.2494419,-123.0660694,"4005, Alice Street, Kensington-Cedar Cottage, Vancouver, Metro Vancouver Regional District, British Columbia, V5N, Canada",4005 Alice St,Vancouver,Kensington-Cedar Cottage, V5N,118.0,293.23553382233086,2024,5,5643.616976802995,228.36136352594494,Vancouver Montessori School
3,2,"274 W 62Nd Ave, Vancouver, BC, Canada",1634.0,2,4731.0,1039.0,2017.0,Townhouse,2024-05-22,1699000.0,49.2149956,-123.1374874,"West 62nd Avenue, Marpole, Vancouver, Metro Vancouver Regional District, British Columbia, V6P, Canada",274 W 62Nd Ave,Vancouver,Marpole, V6P,7.0,359.12069329951385,2024,5,921.1765455126829,289.08787500087584,Eaton Arrowsmith School (Vancouver) Ltd
5,6,"3908 W 17th Ave, Vancouver, BC, Canada",3512.0,2,12615.0,1220.0,2016.0,SingleFamily,2024-05-22,4288000.0,49.2570986,-123.1685268,"West 17th Avenue, Arbutus-Ridge, Vancouver, Metro Vancouver Regional District, British Columbia, V6L, Canada",3908 W 17th Ave,Vancouver,Arbutus-Ridge, V6L,8.0,339.9128022195799,2024,5,1783.6277314594922,684.8464693668228,šxʷwəq̓ʷəθət Crosstown Elementary
